TSNE1,TSNE2,label
15.657808,1.0391797,4
12.257411,-17.396795,4
-19.133303,15.02978,1
-19.731293,-1.4419775,1
22.744572,-9.885783,0
-16.11085,-4.213884,1
3.8166158,20.404554,4
-17.072224,16.51823,1
-21.585768,7.0394716,1
-12.380399,-11.139847,4
-0.09698013,-22.843227,2
22.461893,-13.741223,0
10.9886055,18.35812,3
0.6967484,2.0817072,4
0.90925616,-9.840004,4
0.8934874,-9.507999,4
-10.117458,-3.9919746,4
14.498456,2.6291027,3
0.31151438,-23.730179,2
0.8766075,4.1193013,4
-5.619631,-15.538781,4
-16.91058,-2.5693333,1
-21.525337,3.3224528,1
17.01044,12.755295,3
0.78634036,-25.125805,2
0.101953454,-28.25158,2
16.76306,14.080018,3
11.478371,-17.518217,4
20.994862,-6.956608,0
-20.126446,13.478877,1
-1.3493228,-25.032196,2
20.245392,-14.565532,0
-1.3114685,-8.963039,4
-7.6972394,25.900738,4
16.7429,3.359236,4
1.2575136,-24.701132,2
-15.982223,-6.094403,1
16.534786,13.847446,3
14.308425,0.74443877,3
5.858704,-24.052322,2
18.007193,10.852074,4
-16.632517,17.470972,1
-4.526078,-18.656446,2
20.561953,-13.3816185,0
20.126411,-13.6729,0
-0.054793123,-24.932209,2
-7.6972394,25.900738,4
9.364828,0.7085632,3
-0.59019387,-23.413492,2
0.4845744,-11.895059,4
3.458599,5.0830274,4
-22.367355,7.836351,1
-16.910429,-4.0589075,1
17.042187,-14.605861,0
0.438338,6.451707,4
2.650426,19.483208,3
-20.43604,12.62987,1
-21.117624,12.672371,1
2.7720492,19.288256,3
7.9058414,19.653849,3
2.6636014,18.87192,3
0.5634582,-11.078878,4
13.200495,-14.823779,4
9.261349,0.10896272,3
-1.1937889,-24.14728,2
-7.163939,-16.669584,2
-21.499052,12.918106,1
21.32531,-13.377037,0
20.62802,-13.603182,0
-15.796008,-6.57125,0
-8.346334,-15.857759,2
-21.741743,6.984039,1
20.944199,-6.901279,1
1.7057858,3.5706534,3
-18.703299,18.089762,4
-15.841248,-4.456353,1
14.355326,-17.18103,2
-0.59544843,-8.825223,4
8.993965,19.706928,3
-8.255129,-15.92042,2
17.83465,4.744053,4
-19.333286,-1.7377126,1
18.221249,14.103694,3
-11.553453,-8.324434,4
-16.492086,-2.8554518,1
-21.219742,12.456541,1
-8.468448,-17.125166,2
0.5007554,-23.18843,2
-18.991444,15.567792,1
-16.90247,-5.1660166,1
-16.18338,14.249216,1
-16.475832,-2.6989756,1
1.6976988,4.802987,4
-12.632041,-2.1180258,0
16.765045,-14.872335,0
-22.974766,9.319381,1
16.963715,-14.345046,0
-12.946223,-7.159908,4
16.724411,12.886596,3
4.8841615,16.348083,3
17.046787,-15.113715,0
-15.823606,-5.423684,1
-19.844252,-1.5332903,1
1.9113868,4.6545343,4
-22.519857,12.27273,1
17.091469,13.754895,3
21.19413,-12.853388,0
-4.8172183,-13.770514,4
-0.70724523,-25.088705,2
2.7303617,-25.62789,2
-7.6972394,25.900738,4
17.849443,10.797221,4
-14.532542,-5.2308154,0
17.302004,2.4829056,4
13.16801,-14.696141,4
17.22129,9.962589,4
4.1919026,19.353773,3
-16.742918,18.308096,1
14.782403,2.091354,4
22.753109,-10.866298,0
4.847321,19.186932,3
-21.104935,9.801769,1
19.790207,-14.0044,0
16.762827,13.1921,3
-7.6972394,25.900738,4
4.8857503,16.30707,3
14.991362,-15.781665,0
17.2549,2.269105,4
-0.008814252,-11.042842,4
1.949985,11.005881,3
17.802898,12.073031,4
-23.38381,9.693665,1
-22.095257,10.297145,1
-21.714596,4.7159295,1
-0.21039371,-23.906017,2
-20.783888,13.343875,1
-14.423286,-5.0710073,0
-19.547798,-1.8845955,1
16.810585,12.810515,3
19.231712,12.228814,3
18.221764,1.9925137,4
-16.169884,-5.2231545,1
9.757078,0.25779486,3
1.0237503,10.199009,4
16.811787,1.4633033,3
12.855956,-17.298048,4
-23.414219,9.679839,1
-16.663935,-5.0098906,1
-7.621732,-16.472353,2
13.23747,-14.728178,4
20.259237,-14.48192,0
0.08961961,-24.578253,2
21.562037,-13.531526,0
4.122512,20.591953,3
15.855629,-15.344283,0
0.3091549,5.673013,4
-22.256514,6.6849604,1
-3.535213,-12.904413,4
19.254938,12.658837,3
-19.690422,-2.4027162,4
-0.83455324,-23.753326,2
12.589978,-17.356997,4
-11.079207,-9.68002,4
17.751877,12.810042,3
17.895256,2.650886,4
18.007488,-13.918001,0
-22.984394,7.528308,1
9.3638,18.835844,3
22.395987,-11.887214,1
0.99211556,2.85579,4
-12.436921,-9.83657,4
13.154179,2.254841,3
-19.886007,17.875343,1
-21.728128,4.771867,1
20.595263,-14.290838,0
2.2863417,10.606639,4
-17.06382,16.511,1
-7.6972394,25.900738,4
18.413633,3.4405303,4
14.179157,1.4787455,3
-0.5024678,-9.103574,4
-16.693094,14.721327,1
-7.6972394,25.900738,4
-7.6972394,25.900738,4
2.124106,1.5307009,4
21.994003,-12.409441,0
4.1974382,19.308084,3
1.7024575,4.4397354,4
17.06494,3.4627678,4
-21.064438,12.355484,1
4.1798334,19.589165,3
16.771955,1.8029989,3
0.48887002,-23.769888,2
23.22436,-10.7829485,0
-22.216211,9.66163,1
21.091017,-7.0522313,0
-1.1366554,-9.006078,4
-16.57927,-3.149193,1
4.5963135,20.602245,3
0.48077193,-10.4050865,4
-15.901882,-6.1490726,0
22.55635,-11.167103,0
-23.907501,10.3558235,1
0.9048721,11.166397,4
-22.22708,2.8466582,1
-20.279705,11.226671,1
-19.5663,15.055257,1
-15.365389,-6.344081,0
-0.20415823,-9.360133,4
18.97284,-14.990737,0
21.521255,-12.850311,1
9.118879,0.84646565,3
18.139696,4.222275,4
-1.1924334,-10.937282,4
-21.531185,3.2244587,1
23.582458,-13.482056,4
15.905334,-0.6512918,4
-21.868114,13.015699,1
-15.196449,-5.3317757,1
16.120663,-16.786911,0
13.8483095,2.7926364,4
16.226976,2.6250932,4
3.3672504,20.154192,4
-12.818536,-1.9508247,4
19.560017,-15.127444,0
-20.630205,11.951525,1
-17.441576,15.978823,1
0.9706112,1.7001578,4
15.8822565,-14.767331,4
11.237023,18.117548,3
17.95144,2.2669485,4
-16.490543,16.555923,1
2.3564944,11.500635,3
-20.769835,7.741996,1
19.937586,-12.952396,1
-4.849686,-18.583082,2
-15.365389,-6.344081,0
5.098074,-22.232252,2
-16.016758,14.050828,1
-0.44662806,-23.904894,2
18.111444,4.631534,4
-0.2888455,7.718376,4
21.37533,-12.346272,1
16.717484,1.3347862,4
2.9243703,-25.545689,2
-21.667545,2.1085684,1
8.8986225,0.590546,3
-0.5609009,-11.303771,4
4.122512,20.591953,3
-8.192531,-16.268324,2
1.3944088,-22.870842,4
10.610693,19.100634,3
10.319068,1.6701846,4
-21.839376,12.300869,1
-23.539068,10.79715,1
-5.265155,-14.045596,4
-8.480137,-16.501143,2
-5.2971,-14.062362,4
19.167751,12.594591,3
0.94221246,11.627798,4
2.9679596,6.239954,4
21.287598,-14.128503,0
-17.920807,15.401759,1
-15.841701,-4.5433617,1
-16.009905,-3.8294592,1
22.97553,-10.757131,0
2.332006,3.5856454,4
-7.305749,-17.446587,2
-7.6972394,25.900738,4
19.137484,-14.591362,0
-20.811909,10.68054,1
-21.715248,12.7713585,1
-21.290136,10.752007,1
1.420124,-23.962292,2
2.5567765,-26.276571,2
1.5485537,1.6789662,4
-0.48690617,-26.327099,2
17.92895,2.8385499,4
-7.6972394,25.900738,4
-14.2315445,-3.1728294,1
8.2833605,18.953157,3
-8.564579,-18.270597,2
14.617229,0.5480074,4
-0.16390996,-11.004941,4
-19.24528,17.67705,4
-18.385668,18.119335,1
-1.9084657,-22.994019,4
0.17060459,-28.245295,2
1.429435,4.1136765,4
-21.694777,2.6044698,1
1.8141196,-24.028334,2
7.124402,0.1784377,4
-0.3197111,-23.476004,2
-22.2056,3.238461,1
-12.839881,-9.575445,4
-12.569883,-8.625334,4
-0.30248535,-26.841806,2
21.935389,-11.9152565,0
-21.443613,3.035071,1
4.122512,20.591953,3
0.7949127,10.186282,4
-17.43199,-5.581626,1
-22.501772,10.693738,1
-20.920757,7.3967233,1
-11.026138,-10.3934555,4
-16.084764,14.103512,1
20.970161,-6.9290376,0
1.2607487,-25.71428,2
2.7675595,-25.629019,2
-0.08650958,-24.764128,2
13.6525955,-14.754504,4
17.633068,2.1301394,4
-15.031424,-4.6987386,0
14.69084,3.025307,4
18.146503,12.355711,3
-14.544049,-3.2001626,1
16.671137,-15.31633,0
11.868197,-17.456608,4
21.012201,-6.9734735,0
-7.6336355,-17.000584,2
-18.88831,18.085129,4
9.263508,18.7325,3
5.0313106,-21.986252,4
-2.4836774,-11.76342,4
-19.591862,15.523177,1
1.7410485,3.0633273,4
16.124836,10.751275,4
-1.0108626,-23.314518,2
11.041785,17.891464,3
16.741852,1.4274408,3
-16.834448,-3.5284498,1
16.325272,10.304276,4
17.806622,2.3723028,4
1.0512223,-28.313272,2
23.331455,-10.912671,0
-16.75668,-2.4282746,1
-1.3494872,-25.11157,2
-22.051966,6.0417023,1
-7.6972394,25.900738,4
3.7210534,20.201649,4
-7.913184,-19.218506,2
-1.2286786,-10.962137,4
-13.858123,-2.9887738,1
-21.975988,2.28383,1
-8.361489,-16.521208,2
-16.028587,-5.0230603,1
1.7928679,3.2580261,4
-21.735312,12.165373,1
-1.831914,-10.272232,4
9.010641,0.17174679,3
-0.14296208,-20.742973,4
0.7329296,-23.274588,2
17.019094,13.226734,3
15.693256,-0.12392954,4
4.015314,3.5113769,4
-7.251534,-16.963491,2
21.996656,-13.067533,0
11.796587,17.606073,3
11.485597,19.103065,3
