wavenumber,PS_PE 50ppm-1,PS_PE 50ppm-1_1_augmented,PS_PE 50ppm-1_2_augmented,PS_PE 50ppm-1_3_augmented,PS_PE 50ppm-1_4_augmented,PS_PE 50ppm-1_5_augmented,PS_PE 50ppm-1_6_augmented,PS_PE 50ppm-1_7_augmented,PS_PE 50ppm-1_8_augmented,PS_PE 50ppm-1_9_augmented,PS_PE 50ppm-1_10_augmented,PS_PE 50ppm-2,PS_PE 50ppm-2_1_augmented,PS_PE 50ppm-2_2_augmented,PS_PE 50ppm-2_3_augmented,PS_PE 50ppm-2_4_augmented,PS_PE 50ppm-2_5_augmented,PS_PE 50ppm-2_6_augmented,PS_PE 50ppm-2_7_augmented,PS_PE 50ppm-2_8_augmented,PS_PE 50ppm-2_9_augmented,PS_PE 50ppm-2_10_augmented,PS_PE 50ppm-3,PS_PE 50ppm-3_1_augmented,PS_PE 50ppm-3_2_augmented,PS_PE 50ppm-3_3_augmented,PS_PE 50ppm-3_4_augmented,PS_PE 50ppm-3_5_augmented,PS_PE 50ppm-3_6_augmented,PS_PE 50ppm-3_7_augmented,PS_PE 50ppm-3_8_augmented,PS_PE 50ppm-3_9_augmented,PS_PE 50ppm-3_10_augmented,PS_PE 100ppm-1,PS_PE 100ppm-1_1_augmented,PS_PE 100ppm-1_2_augmented,PS_PE 100ppm-1_3_augmented,PS_PE 100ppm-1_4_augmented,PS_PE 100ppm-1_5_augmented,PS_PE 100ppm-1_6_augmented,PS_PE 100ppm-1_7_augmented,PS_PE 100ppm-1_8_augmented,PS_PE 100ppm-1_9_augmented,PS_PE 100ppm-1_10_augmented,PS_PE 100ppm-2,PS_PE 100ppm-2_1_augmented,PS_PE 100ppm-2_2_augmented,PS_PE 100ppm-2_3_augmented,PS_PE 100ppm-2_4_augmented,PS_PE 100ppm-2_5_augmented,PS_PE 100ppm-2_6_augmented,PS_PE 100ppm-2_7_augmented,PS_PE 100ppm-2_8_augmented,PS_PE 100ppm-2_9_augmented,PS_PE 100ppm-2_10_augmented,PS_PE 100ppm-2.1,PS_PE 100ppm-2.1_1_augmented,PS_PE 100ppm-2.1_2_augmented,PS_PE 100ppm-2.1_3_augmented,PS_PE 100ppm-2.1_4_augmented,PS_PE 100ppm-2.1_5_augmented,PS_PE 100ppm-2.1_6_augmented,PS_PE 100ppm-2.1_7_augmented,PS_PE 100ppm-2.1_8_augmented,PS_PE 100ppm-2.1_9_augmented,PS_PE 100ppm-2.1_10_augmented,PS_PE 200ppm-1,PS_PE 200ppm-1_1_augmented,PS_PE 200ppm-1_2_augmented,PS_PE 200ppm-1_3_augmented,PS_PE 200ppm-1_4_augmented,PS_PE 200ppm-1_5_augmented,PS_PE 200ppm-1_6_augmented,PS_PE 200ppm-1_7_augmented,PS_PE 200ppm-1_8_augmented,PS_PE 200ppm-1_9_augmented,PS_PE 200ppm-1_10_augmented,PS_PE 200ppm-2,PS_PE 200ppm-2_1_augmented,PS_PE 200ppm-2_2_augmented,PS_PE 200ppm-2_3_augmented,PS_PE 200ppm-2_4_augmented,PS_PE 200ppm-2_5_augmented,PS_PE 200ppm-2_6_augmented,PS_PE 200ppm-2_7_augmented,PS_PE 200ppm-2_8_augmented,PS_PE 200ppm-2_9_augmented,PS_PE 200ppm-2_10_augmented,PS_PE 200ppm-3,PS_PE 200ppm-3_1_augmented,PS_PE 200ppm-3_2_augmented,PS_PE 200ppm-3_3_augmented,PS_PE 200ppm-3_4_augmented,PS_PE 200ppm-3_5_augmented,PS_PE 200ppm-3_6_augmented,PS_PE 200ppm-3_7_augmented,PS_PE 200ppm-3_8_augmented,PS_PE 200ppm-3_9_augmented,PS_PE 200ppm-3_10_augmented
835.07,486.47,522.8806202508663,507.7390264912334,508.99005438007123,539.4884979764572,503.3507168125866,503.99242183650153,541.2758258532048,530.4452933448126,544.8574149215702,513.7688816613723,592.89,649.1107741509082,641.8133086155444,633.6318856603003,672.0809713065796,640.0286550207592,668.303556915485,596.3259449676851,617.6182253017699,652.654092172315,630.4573541592733,656.98,678.8479397105978,670.406585340604,669.7137454605946,753.5685017284222,701.0171468981766,756.2692927362184,699.6017300345909,723.5382663605155,717.3941399460591,748.9643040662643,678.2,717.5647669774212,714.9531352789687,736.169077980879,710.6460431320454,699.8444611586098,698.5666173643876,757.5600151079575,761.3098790937909,714.6824060057462,689.776602328299,631.39,671.8831137657531,725.3977653863158,688.7062345065624,641.5285822846961,635.167845246629,706.4130160870606,658.0413467523957,675.0838277867828,693.2639458550547,705.881818285069,623.27,644.4470351829106,727.5180973657999,704.6478735027838,645.5543310576074,723.7126594842891,659.3809285535013,639.5623229601404,725.8596740748245,677.3700766889614,662.4344652914742,418.41,495.7609537036648,551.7912109289628,558.7418770172617,457.5349299991074,421.0579270144808,563.6036509406979,448.98752103529074,530.4695725438286,564.014453698923,522.3835396174663,401.86,448.82247342948136,457.0475097784452,435.9917720832656,454.6912922775745,499.9957890013238,403.0140270858658,442.4575325879555,515.4259671438268,434.7386923355051,465.74217992159276,405.03,483.42964957736547,469.40829773392954,481.55638345589534,527.0313355118988,426.39567403024853,559.2493889945684,492.2472228018379,533.2052577110536,533.0663316840134,415.46041556728136
837.01,487.91,528.2221543603243,489.05733138323825,519.2613441901944,545.2350134297833,493.10597203813484,528.6761492290855,493.61169972945015,487.9339484173864,490.2980862114875,497.8847995497555,571.03,600.080038247943,597.0024311413383,614.2648749362443,587.4454158241252,603.749433917716,605.4071269639122,571.1760616971426,593.056038295485,595.0595850722061,575.7081128515712,636.14,705.9510243816982,691.1234313652619,679.7447232283124,642.8549831520556,731.3538439334953,734.8752806829552,656.3561965362871,641.5775088356056,711.4019359507762,708.1473580692531,649.16,709.3952353892455,684.9191932616885,694.4573432650343,656.4873246520382,695.3952567518451,667.1296075272179,697.7983943967367,666.940981764798,697.2995713304952,671.9440689351511,654.65,676.9878579698817,710.6992190279195,720.791035303519,681.9645416532674,745.3128790089926,677.9761119142833,694.1474574446332,722.9534193733798,716.6971409782635,735.854014872391,569.06,623.9877640403074,604.6626162892476,653.5380582996148,657.8748145729442,588.6965124392955,672.910314325191,571.8850223654284,625.9282748088143,576.6840636622335,632.6519043424295,410.43,500.46792387750963,431.06866514529247,449.10106971576266,475.3288409619307,433.7875829082474,503.6024071687163,431.3305976697631,550.2577139217353,470.3039483563402,431.99438926927274,420.52,473.62431261583737,568.6083416921211,472.3465037646858,460.0322071342355,561.8809174333016,444.6983587317506,508.05302040883,466.1690188724225,495.47523953120367,554.8540187624612,400.56,515.7753025759207,479.70309757223436,498.4404523281778,422.1239743774659,426.8830954806354,468.3075334569395,556.627262483387,509.8480091010988,431.712166020785,484.0605584892492
838.95,464.68,533.9820879160907,511.6049636654412,472.90658663739765,475.01333129935296,493.1471131503616,476.6425156122489,467.4751356210074,537.2697258584215,477.66087212296543,539.2328344859333,558.83,595.0185501915782,612.5741287210615,574.5173241168563,560.982106652158,573.5633675387985,591.5019940678573,600.3761977539373,589.5258325444084,612.6641870887055,604.4395508390496,569.28,632.7274368160221,594.8548348255284,614.5817917187609,657.3003774925526,589.0788645794537,663.9071349318501,646.0801910363102,618.431668303135,644.1742826492061,583.1126123203389,588.29,635.2883440502777,631.1164204256426,637.1933271909547,601.3369426986791,603.7253511377804,596.2001128469549,666.3350405222347,604.7031187212228,654.6807817588242,643.3928704199573,658.73,693.8929814694237,699.0971155129793,726.0628423950914,718.3139591362852,730.6323453324317,701.2167206965482,721.430179956733,736.3168127019296,735.7571504572987,686.441913382879,579.02,607.2204196415184,585.9018165166747,650.5342914159861,654.246360334225,590.4996262248346,621.6463986196735,610.7502230995268,676.8085209060105,662.5794031046838,585.9495459633176,366.82,490.1951915127572,393.81126411727024,434.1825113493311,418.69766365317554,506.9920037648174,488.5736755486433,434.99386929247913,505.49329507066767,380.2666613484257,412.73586928326444,375.56,490.4161676942203,385.4643233844498,528.720909364514,438.98553564097335,494.8155584593273,383.15304045021594,424.6978458994956,521.557128160457,407.11096186472133,427.00938887044896,375.45,401.4564704050259,524.5718853814926,378.1224938179896,461.9878929151374,528.7449222993218,455.6200878476982,514.5176451777264,528.0362758886449,446.5944176614679,532.6748985454897
840.89,470.78,536.8737427583063,501.7192410172804,483.87154907580975,494.938837596999,538.2415343801463,513.3551494541609,543.160800046171,472.442209515124,522.6828959312883,472.6086000304756,529.3,543.2924701473722,595.4887401430251,583.0256126500135,554.6370698964338,571.2936131152461,585.0468885329421,610.882375363173,565.896302528041,531.4902644727898,535.8577941257769,554.43,621.2728342637998,632.9847774487534,607.0429010088147,621.3091402681639,625.4057022111566,568.2252982368921,623.9164166011782,619.5318195831312,609.4831762167404,647.0977639279878,604.91,630.4336594883683,611.0841941896371,637.6877880822244,617.5443367036174,620.5495691529283,635.0133955566179,643.3376648362691,618.4126967830325,650.340384875234,614.5367554160772,650.31,666.3720287757634,658.7151286731662,706.0165514452822,742.5482107948244,718.3231155364825,693.7437259053052,748.6958511879163,665.9806344267981,750.1740369536983,657.0464965097241,600.81,701.87103894492,645.4691069676406,671.6462494128176,705.3071859396634,669.4035867424294,611.7036804753168,626.5287459814581,630.3582571005328,637.8454019496985,701.3659163063172,349.93,371.97035086046947,486.7268000912166,444.5469403009834,491.07205519211277,491.4600925313762,356.63587725321526,487.56312574236756,449.16404710568986,420.1093723782517,356.78543360689446,349.63,487.2498502694906,360.32440889293827,377.36667534713837,495.18332163853904,366.2002620805848,423.87802366435767,461.76425742760637,394.16078496302197,473.2431398874462,464.9901169269333,379.73,478.6953692064651,441.28483135145643,489.74824474267416,510.29412844716126,451.3700472255766,518.5363473651304,459.2889243015862,464.79239435477194,412.69518450662895,441.37252575319303
842.83,451.99,523.8125760979985,455.0357659096103,508.42210408381476,484.7321291792592,474.725009873317,520.7858344727141,481.2071790917216,494.0843518561666,490.4319908875573,525.6528471250671,522.87,589.4870084558088,595.0224931647782,539.3564920800405,569.196999310197,546.1701316249087,578.3766516121817,560.1307201879519,563.1591616566351,585.8137212730194,542.1217313140247,516.01,525.0404697456847,525.3311518710846,609.5876251591807,595.7051133061004,602.9277770062811,610.0893816146112,616.1090251678487,588.6346246473282,605.114826542384,574.8600625985721,625.8,682.9946877982525,644.9716708901343,704.4441410277489,671.2635208380096,693.0531077471493,628.570251056727,704.5185722896952,655.8245405174785,629.3726858838787,673.6168067759544,590.84,594.1051057011999,690.1771414963031,603.2810738620586,680.8338461195833,672.5105646172099,681.3241634028807,677.8524150425193,672.4335802230456,625.8764484987465,604.6193099362177,602.88,642.3857670580986,633.892622117462,659.6380378319321,642.1858512743788,625.8036221712132,692.655523307795,701.5837336798548,678.6550305960707,700.2566747685204,696.7417250290868,317.19,379.49471907320043,387.73223395870446,454.00097370060405,367.6404375358414,463.8383040877268,404.80135108813914,351.0738329338446,399.6029720868167,414.7649316960638,343.0659476850192,300.2,306.18264202553354,347.3540987435372,450.54928558487404,401.0215335947811,300.4705277254132,318.2223454727638,451.14016532177664,414.5989560578969,385.6069809565031,440.0187409797337,346.82,446.0724090937231,458.745495309004,415.0643384426261,369.4475251655041,351.6635780498276,465.0918482301766,393.02352083877895,424.18292426210775,443.42992758495393,440.00308672518184
844.77,482.43,549.79882122439,551.7213606794567,544.8219171846724,483.5627357149867,517.3126573886694,533.8128313075368,557.7159098055765,500.1769349837666,531.6338844822003,561.6930073292416,513.68,573.9178249141638,515.6152936933474,527.3514727958853,583.3099458352182,550.7187870172038,580.6057999468417,515.8157054203697,561.7136975557206,582.7380499301635,565.5214690152727,533.81,598.0691540690665,550.367520008453,546.177647431338,551.6245359193078,549.9871498837625,563.5130029072634,620.9962194951333,617.2446162192762,601.6392784753313,631.261143832615,655.08,728.6790430021118,737.351230854,691.4964102320536,692.6859730943182,661.4669708677224,712.203676549328,691.8414142132607,686.3835659665526,717.9008932064451,672.0477947059069,610.76,671.1013007797487,664.2511934415452,626.8589524927067,636.3306893236842,684.6155169543822,642.5698956825087,668.0157713806784,613.3644994253332,671.246628167408,661.3770079951178,650.34,751.6196539161863,745.1992628367643,705.3779790597314,657.7957581042796,745.6509154991586,732.8716475376191,736.6627015288038,701.6120472464028,659.0844281407901,740.4926833936374,304.06,314.83192157482256,438.2499915673626,419.8133556137508,321.9732378508794,306.94022104642715,425.24961686207155,351.77362000981714,316.82479933198385,342.4475473735293,447.8707199992688,305.04,394.98400448207116,317.98922526145174,327.0469332160469,359.89038045856233,404.0672867510175,387.0302865406931,456.5361411806626,417.04794976236275,460.99786443298467,433.7525083130828,298.52,384.8400264317429,329.65824416220033,439.65420163304765,364.12754766141967,356.6759789144463,380.13724232955127,300.7543721489733,344.9059982516568,431.44079128877047,334.8910425647651
846.71,513.21,580.5234179867946,519.0873908281463,548.2392711265409,565.3597124904882,529.717149494481,532.3853037797946,587.5406482863765,553.8989718260547,588.7592898945004,585.368437732492,550.15,551.8850685813213,577.7756347448427,632.0203909052123,594.1178871356578,619.921648637252,574.158071736996,584.6941379560873,611.4119370227731,580.4824617362049,581.9171888637471,600.62,695.6901338372905,601.8002069993175,699.2211502798606,610.5005893054431,611.3175890013214,654.069943296298,636.7336998510988,689.2418889019701,668.3711773409369,651.0720366565852,666.19,726.1018870426509,718.4448809942533,741.2598979817701,703.140173103117,705.1362553365319,729.813524047018,710.8750597406886,721.9959769401605,705.9214019033157,721.1892192901391,610.19,650.3659751246631,655.7325363445301,640.0244710343629,650.6788058514553,634.341400659194,710.6162105011388,664.6738523611289,701.9758758862879,621.657537806651,658.2193541041536,669.31,724.5340182191854,742.5951112666733,706.702933144052,711.3860646637584,682.8558530257278,766.9693721430085,715.3759290356797,770.2604332544165,699.1607283661912,699.6410818555764,349.64,422.4574976197192,482.0287313885144,432.4113154772417,505.0512165427189,487.08094841047796,393.36621509571114,469.88606723541943,372.88220212849996,363.34415035523574,448.6321145879423,327.93,454.03341643796176,416.5908162285967,380.78432273489454,387.3504652587711,432.26634584184836,403.88565418775903,436.27583177656055,349.6541619895214,366.7519977223285,458.67275770345077,285.92,391.0948343475425,321.7047605279096,307.70734386507013,428.1695056368531,366.4751680746123,329.3473028582895,391.5658423994838,404.01959604752864,440.58799715046996,317.64730830849726
848.64,577.76,649.1645119842755,649.3976950612395,659.06762663177,649.1527871992015,611.6671207857366,587.1745937546611,652.1013010853155,623.7459930794583,655.5512893938994,656.9780814142749,623.4,636.1064945303402,657.5707556061732,667.4453928449763,700.9955302582902,661.9166882681307,685.5922111245281,643.7738449750013,702.5099439774616,630.2250689129662,684.7099654267879,640.53,640.978023727543,693.3898519201795,688.2774473544843,678.0986374982982,713.6686825476565,682.9968823261238,668.3841129020666,678.1621010395661,653.5585364333833,658.4038722308454,670.92,746.2903420217277,689.4330224702484,743.7235560426956,695.9696342024691,713.7460126675901,683.7960993770206,700.778257584023,677.2941871756204,716.5775955022203,743.404918854565,670.23,773.2199582596656,712.9743827091916,718.2058122418601,706.7906901265371,706.5885225658085,747.7815759157461,703.3334565300779,739.7894918063002,758.6289985231188,685.1834078123892,738.91,774.1120482114583,830.4708895560951,801.372327198234,747.6979870522003,752.5628025761084,771.8260613105255,810.3385176903253,765.3934735777591,787.3381284845844,796.1703650111785,383.71,516.0417228631483,461.5831333061939,463.69166413027574,470.45147255394454,493.85460111458565,428.1472584403506,508.8143822811169,449.3194099435465,511.17183986001425,453.1489216910956,384.97,470.416404303856,487.30213160541166,512.4100976308921,504.6751706041031,523.2501204173184,520.0305352494524,459.7681161909078,506.3415090821255,414.69792318621575,385.9557152939153,352.82,399.3701977935017,491.8885721302901,400.1149323051945,358.0838269092605,447.90239777137253,355.58266084201705,431.84141827463486,363.18369996300953,410.90044003456006,502.08100683363614
850.58,622.22,691.0255161228624,648.1289012862195,700.2060556556903,676.5946903826739,664.0111900328201,691.5591068711686,638.9681425322544,638.6143370666249,696.5287362462464,661.9192481689579,685.22,762.036734497817,712.2222321115657,729.1909892331994,759.0154721195421,690.1036455397473,695.2026503735182,734.5218653537246,710.8596866561724,717.7922226420998,739.8655052054559,708.67,806.2352028544445,765.0459460319165,717.2289071129036,749.9063234400626,754.8620539160813,769.015348394308,812.0691758952909,812.7088040060518,732.8323249119301,801.3224743242558,770.04,788.8867296150776,824.9558566535942,778.0468799341785,798.7423732581653,822.3735972281673,829.5710774666144,833.0699497455112,815.0283799085433,773.7852150321685,850.6470881795317,801.34,897.407501163823,824.9588879067007,871.6359623558928,882.5006934938897,814.2064374629362,843.3192568365063,814.5267586316792,803.1278430525865,824.6776592567103,871.4261575109158,845.56,936.0748400783758,923.3789645879472,858.3991076220495,862.0508273380229,943.1306264342093,868.8315498137133,901.6760118494981,896.6782450671288,870.6703463137036,876.1380865249178,437.05,546.7380800525169,569.6635682056185,575.5251472830985,467.5688545541681,578.7526822241767,461.72774156726825,513.7687747590381,504.8755212399335,443.04953140712934,479.49529914583695,406.62,563.1434012774887,460.4928187621358,514.7290957261887,409.7326412559839,450.4465553426779,527.0232594075142,531.0366846405963,494.39520979173847,545.4228770351285,498.21652298079255,453.99,474.8361981578159,490.3932892787338,543.9689506064187,593.4696280407854,589.9609893117915,577.4997586213929,589.2938019611236,499.4130783398171,593.7032574955101,592.8203234104724
852.51,658.34,723.1392728729966,682.1144725283923,704.5995273314327,666.253095537691,733.3320916447648,682.3353068401515,727.3972321719045,670.9966935099226,704.6696823207091,705.7772022966042,727.7,751.0377413191741,778.0275617562685,796.9976128287715,783.6387143086531,762.7548647590548,757.3543281963341,748.5722217303863,803.6654786023163,747.4092420766315,776.5457669312574,698.81,747.1728514125743,708.2296378515913,763.5139082625819,801.7130783590828,738.0917955565195,720.6583426515896,765.4681541622997,755.192785626534,700.4778033918063,710.6563583007244,852.0,884.3321926220644,899.0532874793447,901.5876237537791,934.5524330560555,858.9039668343411,876.9038528540789,926.6654199446399,934.8349858689808,905.1289180973905,860.7361146148619,871.29,929.9284183656844,896.2129961989748,923.9512205863125,943.4149748752145,970.6303010954412,895.127399803138,970.4986421552615,912.7333438691148,972.8249917462604,876.6546111092471,889.73,892.7528721924778,953.6175092497705,921.4440604332418,985.4169682158638,893.0656643817333,908.0203568394974,912.6170643803057,975.2447639757462,968.275895114908,963.4508754717608,437.11,526.6272348430026,442.13799775427566,479.51005962842726,508.2811952509208,496.53790337842827,581.8954963400528,533.29122071661,437.1192510658501,569.1159525807232,511.06245848566914,445.65,475.46216978066025,562.9733126394095,566.0049466558096,492.7366678274992,448.22088501162773,486.5055521249501,592.1612396424391,486.76904003029466,564.0134798670055,577.1211384403441,495.54,526.4357224329538,514.5328944659176,549.361799145272,570.4703494409608,635.3892649661142,636.4897746650375,602.2918551265203,578.2370555269729,648.5677905167122,588.0158071422786
854.44,675.13,726.3128652746533,690.5291383798162,729.3808099643524,689.9710473548214,720.1498783432977,735.3896612160463,737.8054993501258,681.0968591933266,723.558589546399,745.4729422916562,732.86,770.5986975677025,798.3341094860142,747.462229466421,756.0881312500765,786.6981024016325,775.7181647214185,746.5983783094301,778.2170788480671,740.0272917797553,789.0602700934854,722.61,756.4382887052961,741.201905718628,755.5885598393755,726.1280981432963,792.587987431625,768.242651249158,824.2806013088749,781.2545777886068,826.2749034788328,826.7447175029895,946.47,979.4068430146797,1012.9392353342885,1028.2832717579815,1009.3043369924874,986.4720407900744,977.8334391713682,993.588531107646,1013.5200135254465,1013.3609859783871,946.4931159532849,922.75,974.443476490178,975.1944617065051,964.4446403660972,1021.0499012438513,1003.9715797197334,987.7583651239097,954.4558386271304,962.8336099340295,1009.9109524798199,996.8310674012321,1016.74,1023.5342074561197,1041.2551831610128,1119.4803209921513,1089.6280699630906,1114.7046180882237,1071.462210463847,1031.1599361589003,1074.211302413065,1066.9622497217272,1042.1779398007538,417.22,525.8247554094195,512.854214034805,545.4654462592462,451.75224972762516,561.8784980775212,482.88303021906614,512.4169862536869,544.4106018478832,498.10094843217365,427.9057929963967,390.4,480.53360254624056,458.67739503559875,532.3180184629514,487.9220337665691,535.0917806042171,428.8709808166833,481.8207041022082,523.4945700849177,475.8133312811562,482.7933255035473,445.13,504.14458051023087,496.6390456932736,452.5031058006523,469.7400112363384,492.0523305830884,538.02180702283,518.7963970791981,519.2164708321063,593.775567261561,503.9241951798972
856.37,675.49,679.5960826340707,713.0788778518476,689.2557477035709,677.2912004578864,748.4852237972143,683.910945126868,744.2847346851313,676.0002687989396,681.6777250118042,697.9272278319387,744.58,820.3784540221724,780.7027674232769,762.4599667369553,794.7640045552157,793.1895223533432,779.991221300127,792.3572799416316,782.3846831087282,794.4739758827806,778.0237184243193,713.65,800.0475009712537,737.489442166218,728.6272149908107,778.8653674978189,803.3483703431283,812.1566745469217,733.5699486228972,803.307789729971,794.9089258442941,738.5622332081712,960.0,1029.3272622196855,1016.6079110269235,1026.3174050114258,1031.8914862817755,995.141674632228,969.7846446797938,974.0935391608836,1037.14359113985,997.5128480756637,1031.2372063836337,900.28,953.3628966778949,982.5086756689398,921.7480516359307,902.8422793568343,978.0871655226078,914.0791164557106,962.941051472317,958.4006498180626,901.7167559025181,985.1371156661895,987.5,1088.4398179506325,1086.9118346180378,1095.1362104594805,1000.6733054358482,1022.9702660531975,1029.3991159023622,1083.1142797939829,1079.434070959567,1036.3524823784667,1000.863566159453,388.93,536.9776733008422,537.1697709814682,468.69572241986657,440.2482361336546,497.79987381970136,534.8962850540606,419.2515337343226,463.53940363200473,468.96178099401476,515.4779192534272,381.09,489.1220875874651,453.8966506070471,430.9619308103054,492.29626138033916,516.7192916219284,468.43710557583546,398.69516349051383,466.17296561537165,444.2958664561671,503.13635024469266,382.33,405.70599762715693,413.16274538717386,487.7462741374112,493.67807584317023,530.9930914408965,533.8420100506635,405.3320204756299,514.3216311943916,404.95717539498196,461.9080517239047
858.31,674.19,738.5410727773942,745.9713512283856,717.4394814553979,739.7123683312899,754.5086952937714,731.6930516711202,685.479100239024,700.6875387487244,716.4711799783837,719.5319184263473,738.98,793.7176151982754,807.5206767481319,801.4954855690081,742.105835009058,805.5157467511017,819.4754196735324,806.2453349416505,758.7349449797074,799.6288751349058,763.7274384074444,760.68,840.6799058872306,859.6971143350512,770.1467306646184,771.8440916192908,784.673533518122,809.1634468654943,824.942050758913,792.0229964351506,806.9832517081115,841.9297162511679,964.04,980.5584782914074,1011.3021943942764,1041.8058511237534,1014.8634730271866,1006.5055500696965,1044.3668997447576,992.0712323222721,984.9981724181204,1027.5061743605056,1020.1005141629331,942.66,945.6940994822158,1017.4746176247941,1015.4635695121008,950.030708828138,975.0694349228753,945.51895248145,1027.2519110381343,959.1752185120945,1000.3834596168202,949.8482236845996,1029.76,1037.7692568311718,1109.5059631563313,1040.0329164876612,1106.5936538042663,1113.6803086406885,1083.898530224992,1131.862486124649,1041.3717170477312,1076.3163694942823,1135.7612754163051,393.7,408.0749097968426,433.05861659268714,525.786154966738,497.9003957444305,484.8467660231475,449.57952558223997,445.8056516594303,485.6096195494106,442.97804583226116,545.0283546179527,351.82,453.22245847811,469.1042504878953,437.61586449519933,386.71270823072706,453.2104037681969,449.7196801658258,496.7160314153218,391.51361807848855,382.2340064638999,369.6611094637767,352.92,399.2024769200771,427.7489301022732,398.3082733037288,392.5483398993383,467.7399685654398,396.1875607327339,368.6022068678258,425.1534089782324,477.36304186262095,492.18981987754137
860.24,653.01,660.5450660430133,701.0465443801904,714.6101226432016,689.552622667236,690.8736536176225,666.668969373924,722.7472220941928,717.045179929624,722.8498845428581,666.1087468525147,709.82,736.2810678110494,732.4662382456733,764.8940507221528,770.6844876016255,789.4371163015983,761.7578775028309,721.4009843462303,719.7496907828045,772.5240183232678,710.779284622694,764.17,863.2379317971205,835.6344168154368,869.0361919806044,847.983928548415,857.1883494898041,864.5696554003621,841.3205453096205,820.8996228795548,803.972526239589,833.0725347144793,957.37,966.2844029663244,1007.1611990007099,1003.5327582951326,1010.6550487825151,1010.2933126372737,964.8958162924151,1022.3373923169623,1013.962865453644,1040.2175647387378,958.3394271766408,920.67,1001.9662643689261,1022.9923661126508,958.6952915048291,984.9140390963166,975.2687174476484,955.0600696942255,942.0537752981471,992.2575021059517,949.8787129244208,959.9033553160745,1012.33,1028.339619683992,1058.6343120747676,1016.3508771733024,1061.542907540195,1038.1649401143945,1021.7770500864809,1015.8458844072564,1117.8115772674707,1111.185428505269,1109.5140132747442,388.29,404.8585212299268,473.7686248180336,505.32646046747607,441.81302572133006,468.55566400337943,504.7084091561413,477.6127998784829,514.1207459921687,400.2682673387441,433.03098746539473,398.06,479.9149848474426,528.8123214433112,552.0444898178221,526.8947264173192,521.260049316563,527.3094178055886,456.38772037635044,479.7286665609514,432.5662102539478,551.383947510028,394.99,545.0926737821662,513.6396659041482,524.8856092679242,427.0431036149745,418.5926742163681,508.39554774049645,486.23415661423167,454.78231810124703,450.6747259170716,464.92182627027216
862.16,634.17,644.875673560378,694.6455120299736,678.923099363557,642.4800280142833,641.666797131849,677.543350807323,660.2212961551263,703.9539596272041,687.467135424736,714.1564413903556,689.35,716.2722643453063,738.9480366086035,700.1301478972741,726.6076006292246,734.2108160865558,764.2946233280078,736.8040684311397,766.4304614870874,694.1605292288456,744.1557527279639,745.66,778.265778960327,824.2474583963061,754.8991154724758,748.5198783013656,769.9836470358065,766.2882123002973,821.0879208478915,747.0067525417044,835.8485569490678,835.1065151953254,939.22,999.6829692580355,976.0601822097428,966.15270627763,983.7437314474223,1008.7259592418613,942.4385522826353,996.2913651499539,939.3561125494948,1017.2627818838897,981.8841373446347,957.52,959.7359315706725,1027.700495668585,1036.6978932610655,1051.8773654204977,962.7563464334455,1018.7112275744281,977.8468151009823,964.504739283497,1040.7599965635472,1056.95520318941,991.75,1091.3731810445413,1038.7698986188175,1048.1880475726693,1007.7357991614896,1029.6014350844634,1079.9087909989416,1079.8331789327044,1069.6513007209876,1096.213583134021,1058.7801397775559,426.61,542.4117509913267,429.1504125889064,563.1997561880502,454.82771861754156,543.0738580182197,493.8815421160318,482.67515522716553,503.4194431053971,498.6334746227262,455.8653838749607,437.68,491.78708934587445,538.2538703355448,553.658318724336,537.118521557808,489.36342014891255,589.9193858371419,510.5264623117061,572.5779907454212,454.19594030446405,558.7071962123342,447.12,461.70746099166416,510.6275765713008,468.16643303301544,596.4009538178034,474.75185005875164,509.5650941365451,526.8118741909982,522.032346678196,591.9311594216242,527.1552006070036
864.09,615.12,643.2555441841901,638.0851607655418,652.8326715521011,664.6501757723946,616.4867520894026,622.1964162625666,651.6205017374924,693.8552801115925,635.6868073420201,628.7388232925967,640.99,646.829976653186,669.4583470257627,699.0565781912813,668.4616276869883,675.6705478376483,654.4529773997181,693.9370507389127,677.638849048815,656.8458165401137,698.132883933972,700.94,719.9036001590484,733.961786602989,802.1114203858918,795.6454941155466,729.7471325996507,753.157287125846,777.6758145237229,735.5353365765432,737.8126506947317,737.9851652429983,893.68,953.7032144290044,944.8420978230304,972.5720328409964,904.9463911276782,931.4712813511356,923.9996617003277,894.6326665922753,976.6982837443059,928.7865167815024,931.159191421558,902.68,997.7773608248949,957.690421070177,976.5967211319734,962.1666956474857,932.5692816050262,952.7295079412926,944.5224840724742,989.7591361238118,948.9992089180178,976.9705511410659,955.13,1061.9201211973548,1056.4086480909064,966.7518241026252,1046.6218756534768,1045.2837743409018,956.4521612740225,1015.5639583813436,979.6921507637596,960.9578654146989,990.5953106494418,436.09,512.5005175672342,437.5366407895115,555.8484369577641,544.7603354778425,453.6894248601791,564.5484145936392,440.8559341006215,456.6022208805719,491.1177073210845,503.5393131019144,458.46,478.70909369215923,491.2300068042895,601.5440233779599,459.30083089305856,551.3403858746158,503.904279839879,588.0367410245008,505.5616397328642,549.5060086894766,541.6228108467042,486.41,593.2810395152997,605.1960349175883,487.21270899002286,548.7367301301548,522.6664007670339,570.4962964335614,643.0142593790592,579.6463132114259,560.602946700694,542.7155217995844
