wavenumber,PE 10ppm-1,PE 10ppm-2,PE 10ppm-3,PE 50ppm-1,PE 50ppm-2,PE 50ppm-3,PE 100ppm-1,PE 100ppm-2,PE 100ppm-3,PE 200ppm-1,PE 200ppm-2,PE 200ppm-3
734.69,411.06,287.5,149.55,120.86,153.68,147.21,0,0,11.94,0,0,0
736.69,359.75,223.28,146.55,43.91,108.53,129.66,0,0,0,0,0,0
738.68,301.65,188.27,120.76,14.62,47.19,96.66,0,0,0,0,0,0
740.67,287.86,161.91,97.29,0,27.75,83.99,0,0,0,0,0,0
742.66,258.51,119.97,72.24,0,0,41.65,0,0,0,0,0,0
744.65,186.47,97.02,34.29,0,0,34.14,0,0,0,0,0,0
746.64,149.86,56.49,21,0,0,0,0,0,0,0,0,0
748.63,126.79,80.5,18.91,0,0,0,0,0,0,0,0,0
750.61,122.26,51.04,58.58,0,0,0,0,0,0,0,0,0
752.6,85.82,29.35,63.12,0,0,0,0,0,0,0,0,0
754.58,56.26,4.52,47.23,0,0,0,0,0,0,0,0,0
756.57,37.56,0,7.55,0,0,0,0,0,0,0,0,0
758.55,46.08,0,0,0,0,0,0,0,0,0,0,0
760.53,82.79,0,12.68,0,0,0,0,0,0,0,0,0
762.51,113.27,0,53.77,0,0,0,0,0,0,0,0,0
764.49,161.72,0,92.93,0,0,0,0,0,0,0,0,0
766.47,106.5,3.59,90.36,19.34,0,23.3,0,0,0,0,0,0
768.45,66.59,3.59,49.65,19.34,13.26,23.86,0,0,0,0,0,0
770.42,21.88,3.98,51.27,19.34,21.33,23.86,0,0,0,0,0,0
772.4,32.37,0.39,104.08,16.61,21.33,11.28,16.25,0,0,0,0,0
774.37,56.95,5.23,124.44,62.3,23.65,15.92,47.53,14.42,16.76,0,0,0
776.34,77.19,52.15,109.66,80.84,59.51,49.04,47.53,25.72,27.63,0,0,0
778.32,113.07,86.84,96.87,107.17,110.69,41.89,57.41,71.14,71.18,0,0,0
780.29,166.49,121.28,150.62,140.37,170.77,123.96,36.53,129.13,95.87,26.07,0,21.15
782.26,179.55,104.03,187.01,156.22,205.51,126.7,76.1,143.15,125.92,49.44,21.18,52.43
784.23,205.71,108.53,204.83,225.5,228.02,189.55,139.71,156.64,136.43,82.76,54.54,88.49
786.19,215.95,132.78,284.08,218.53,200.64,213.84,211.78,142.92,152.75,131.19,127.62,116.4
788.16,271.4,182.9,355.53,254.44,246.48,316.35,268.09,194.78,216.98,218.5,204.26,167.54
790.13,298.72,233.22,405.19,273.9,273.2,412.41,277.32,242.55,274.79,293.04,307.45,246.57
792.09,318.36,258.85,375.82,323.33,360.26,452.48,302.57,297.68,324.62,350.58,350.64,302.27
794.06,322.08,248.57,354.55,362.53,345.09,435.65,290.28,323.95,288.59,328.9,355.27,299.08
796.02,308.01,195.49,392.82,371.6,341.47,405.05,287.24,277.13,264.14,336.44,281.47,297.11
797.98,241.69,139.82,345.18,331.44,316.3,316.23,259,205.11,222.16,280.76,274.78,243.26
799.94,224.91,154.69,395.08,310.48,334.35,298.63,310.68,185.01,231.1,337.64,307.31,284.64
801.9,233.56,168.32,379.07,281.63,382.85,234.15,331.83,233.04,273.84,380.62,357.62,293.12
803.86,352.85,245.58,528.05,359.43,463.35,347.33,430.66,379.11,377.94,525.28,446.27,420.95
805.82,408.68,287.71,570.56,429.77,574.07,402.07,458.41,451.75,477.96,568.83,527.47,489.33
807.78,458.71,375.38,622.27,478.99,623.35,500.37,550.08,550.31,488.91,583.6,622.9,555.28
809.73,430.06,386.02,620.97,499.19,642.29,544.01,559.44,539.9,519.88,578.04,640,579.56
811.69,455.83,444.41,656.1,527.83,642.02,575.1,619.61,564.97,553.65,652.27,655.55,599.96
813.64,487.69,473.89,708.99,585.91,713.86,646.64,641.58,584.84,647.91,756.6,710.22,672.14
815.6,571.53,548.68,731.19,637.31,797.04,663.85,710.25,665.41,677.86,840.61,781.22,752.32
817.55,609.69,570.45,763.71,708.03,824.56,743.07,735.95,772.68,707.51,911.95,852.22,842.51
819.5,679.38,624.76,809.77,756.64,873.31,786.52,818.56,822.87,772.42,959.18,904.12,920.93
821.45,675.62,694.26,868.7,810.46,877.62,808.53,808.76,811.31,803.25,967.31,900.58,932.24
823.4,677.38,707.29,816.83,801.49,868.82,810.77,775.55,736.68,805.67,917.66,882.27,921.12
825.35,601.47,695.64,805.95,797.19,807.37,798.35,675.7,676.74,673.46,862.36,831.96,813.66
827.29,607.75,656.18,801.28,816.76,804.47,817.5,630.44,631.73,630.84,811.94,782.55,793.11
829.24,554.47,639.48,815.37,822.11,814.03,814.1,592.66,602.2,547.69,746.64,716.59,737.33
831.18,620.38,653.65,793.66,845.68,826.82,878.27,599.8,593.25,619.81,730.9,675.19,733.79
833.13,582.62,642.46,736.61,790.9,769.63,881.78,622.3,610.01,577.97,728.17,701.13,711.59
835.07,621.72,676.47,762.43,763.68,806.99,911.19,658.39,603.37,632.05,765.33,735.63,724.29
837.01,655.25,733.91,792.68,723.24,824.81,865.73,702.63,629.2,618.28,755.27,774.59,787.1
838.95,666.1,735.66,798.91,725.79,861.98,893.61,696.24,615.74,656.54,739.89,731.21,781.26
840.89,651.93,723.72,827.13,741.67,853.83,901.84,682.55,654.98,668.52,729.85,732.52,786.09
842.83,643.3,687.31,788.89,740.1,838.57,922.97,635.78,630.14,677.42,727.04,715.38,771.15
844.77,719.77,732.33,849.75,722.65,871.78,925.56,643.83,658.8,710.81,743.67,765.7,820.34
846.71,847.1,794.22,876.82,754.75,885.22,936.05,647.13,654.71,701.79,806.21,789.92,892.42
848.64,938.87,859.2,996.99,828.29,936.45,1009.67,706.92,713.77,750.59,898.53,836.26,950.29
850.58,1049.18,902.05,1067.36,902.73,1022.59,1065.2,757.3,790.43,788.99,972.74,881.16,1008.73
852.51,1153.25,977.99,1120.17,960.61,1058.19,1115.85,859.83,888.58,855.21,1011.75,952.85,1076.62
854.44,1186.97,1067.24,1159.63,962.49,1122.14,1123.86,879.74,886.1,890.47,1016.09,1012.55,1098.19
856.37,1182.34,1144.81,1178.41,939.71,1080.77,1139.22,901.68,863.99,893.44,1071.78,1037.59,1103.11
858.31,1127.92,1215.59,1167.74,915.49,1031.64,1132.48,875.21,846.82,928.02,1047.36,998.87,1055.26
860.23,1115.26,1127.12,1120.5,895.05,960.97,1039.88,861.23,861.47,882.74,1023.07,953.94,1017.86
862.16,1075.7,1093.74,1041.03,821.05,889.77,926.74,794.07,808.94,841.29,919.9,902.12,957.26
864.09,991.46,982.35,1002.87,714.73,844.59,828.29,743.95,724.12,730.56,856.73,858.66,901.34
866.02,927.54,975.28,961.38,597.42,772.1,749.19,642.54,605.34,606.53,736.91,747.54,803.76
867.94,868.17,970.41,933.43,547,666.51,660.67,566.06,495.17,504.77,592.66,606.98,698.09
869.87,839.45,1011.19,902.81,462.59,559.61,542.17,459.29,399.04,403.4,494.08,467.78,558.43
871.79,777.71,990.62,857.84,400.19,449.74,434.7,363.23,291.28,329.73,392.52,379.92,484.45
873.71,744.08,938.81,815.64,358.24,368,370.7,277.65,223.03,244.9,334.41,301.18,404.59
875.64,720.99,860.21,776.99,342.52,276.84,314.61,183.01,160.7,188.66,244.21,234.68,322.97
877.56,697.44,853.15,749.22,350.7,229.92,316.76,145.3,163.98,171.04,256.23,227.42,292.93
879.48,629.55,779.08,719.11,334.89,191.7,265.61,128.97,116.31,175.12,251.94,246.84,253.9
881.39,579.32,730.99,674.32,371.75,211.51,273.82,142.69,65.95,145.93,234.33,247.94,223.22
883.31,526.52,664,591.64,398.75,239.78,250.17,132.23,9.33,113.23,174.84,174.16,150.67
885.23,571.6,651.88,595.51,441.3,247.3,297.77,121.03,33.14,117.8,152.59,148.96,143.35
887.14,623.22,633.98,589.93,475.43,282.08,357.29,144.44,82.62,174.64,161.24,143.33,204.95
889.06,630.62,615.84,643.78,467.69,264.99,399.28,175.68,142.01,188.32,205.35,179.83,241.33
890.97,614.23,643.24,612.86,490.18,318.49,455.52,199.51,195.19,181.93,252.03,231.56,263.63
892.88,570.17,615.3,601.26,433.35,308.02,453.8,206.06,233.76,172.27,286.73,241.98,272.27
894.8,609.65,610.57,595.88,417.09,336.8,453.32,221.22,290.26,234.88,310,269.97,303.83
896.71,605.24,595.94,616.28,388.96,319.39,448,243.2,314.27,286.32,304.39,267.76,285.18
898.62,625.71,560.52,593.22,390.74,323.9,423.26,267.12,350.54,312.04,330.03,323.46,285.11
900.52,546.62,537.87,527.61,395.32,303.89,411.66,272.86,299.98,292.92,316.79,337.61,277.83
902.43,515.63,487.66,432.78,302.35,270.02,387.54,281.1,268.59,263.64,300.01,314.24,297.35
904.34,470.97,483.1,412.94,254.08,223.86,370.13,268.39,245.92,272.74,278.25,308.54,282.89
906.24,466.64,486.2,394.1,166.49,197.72,327.08,223.74,262.3,277.57,289.51,258.54,263.12
908.15,452.98,497.63,388.93,155.59,196.29,261.07,221.8,237.73,267.12,311.46,250.88,260.37
910.05,429.64,476.38,382.42,142.38,200.23,213.1,177.91,220.22,216.39,301.75,198.25,241.65
911.95,468.19,460.35,377.47,155.74,195.43,214.72,186.29,177.66,189.94,273.29,231.86,199.17
913.86,448.07,419.65,407.52,186.46,182.67,180.38,117.06,163.82,121.22,226.84,191.83,165.37
915.76,422.5,428.16,415.8,191.43,175.83,192.3,87.11,89.92,108.11,134.6,177.71,113.16
917.66,380.82,364.56,406.29,183.98,133.92,203.14,40.43,60.3,74.62,90.64,109.16,102.85
919.55,383.14,359.28,385.46,141.22,97.05,173.37,16.51,19.78,75.51,54.04,71.37,50.25
921.45,414.12,323,350.29,122.16,73.89,110.63,7.34,9.54,36.28,57.82,19.95,31.04
923.35,395.88,365.49,362.24,85.9,58.22,45.38,3.93,0,8.15,20.5,0,0
925.24,406.75,340.43,354.64,61.07,44.14,90.28,3.93,0,0,3.79,0,0
927.14,419.52,338.92,343.93,43.86,15.74,102.78,3.93,0,0,0,0,0
929.03,489.17,319.29,316.78,42.91,9.42,82.55,0,0,0,0,0,0
930.92,534.82,305.33,304.97,69.69,9.42,27.33,0,0,0,0,0,0
932.81,505.92,323.15,298.61,43.93,32.1,8.64,0,0,0,0,0,0
934.7,483.14,337.08,313.37,26.78,47.79,5.7,0,0,0,0,0,0
936.59,460.13,378.12,329.24,14.28,84.58,5.7,0,0,0,0,0,0
938.48,524.13,336.49,353.46,24.46,61.9,0,0,0,0,0,0,0
940.37,534.02,360.09,360.57,24.46,82.4,21.99,0,0,0,0,0,0
942.25,489.92,338.69,359.03,11.62,81.95,21.99,0,0,0,0,0,0
944.14,422.93,379.4,356.27,40.6,120.24,40.51,0,0,0,0,0,0
946.02,388.84,351,368.41,79.8,111.89,18.51,0,0,0,0,0,0
947.91,413.31,354.83,340.45,78.36,75.55,37.84,0,0,0,0,0,0
949.79,408.12,350.33,366.5,39.89,69.86,28.92,0,0,0,0,0,0
951.67,435.72,371.28,350.67,0.68,32.59,28.92,0,0,0,0,0,0
953.55,428.43,424.35,364.63,0.68,49.15,20.99,0,0,0,0,0,0
955.43,448.82,449.42,361.61,17.88,40.83,11.4,0,0,0,0,0,0
957.31,384.34,472.28,388.04,17.88,68.08,11.4,0,0,0,0,0,0
959.18,387.41,451.03,395.71,17.88,51.87,0,0,0,0,0,0,0
961.06,351.72,436.68,342.95,0,33.6,0,0,0,0,0,0,0
962.94,328.26,423.89,264.42,0,6.36,0,0,0,0,0,0,0
964.81,254.04,376,227.8,0,6.01,0,0,0,0,0,0,0
966.68,210.49,304.12,182.87,0,0,0,0,0,0,0,0,0
968.55,144.85,200.48,149.83,0,0,0,0,0,0,0,0,0
970.43,97.11,127.06,84.04,0,0,0,0,0,0,0,0,0
972.3,51.94,120.88,94.15,0,0,0,0,0,0,0,0,0
974.16,77.11,111.38,128.95,0,0,0,0,0,0,0,0,0
976.03,54.25,122.89,168.44,0,0,0,0,0,0,0,0,0
977.9,93.79,104.08,177.27,0,0,0,0,0,0,0,0,0
979.76,99.01,127.95,151.8,0,0,0,0,0,0,0,0,0
981.63,140.86,154.73,174.9,0,0,0,0,0,0,0,0,0
983.49,93.45,176.29,153.46,0,0,0,0,0,0,0,0,0
985.36,88.95,129.77,172.61,0,0,0,0,0,0,0,0,0
987.22,95.69,90.81,119.66,0,0,0,0,0,0,0,0,0
989.08,115,72.09,103.63,0,0,0,0,0,0,0,0,0
990.94,90.22,91.28,72.18,0,0,0,0,0,0,0,0,0
992.8,90.24,115.27,98.52,0,0,0,0,0,0,0,0,0
994.66,86.4,150.05,123.01,0,0,4.9,0,0,0,0,0,0
996.51,89.68,181.97,154.96,8.83,6.05,4.9,0,0,0,0,0,0
998.37,76.21,169.12,177.5,30.71,6.05,4.9,0,0,0,0,0,0
1000.22,81.21,156.08,164.84,30.71,6.05,33.07,0,0,0,0,0,0
1002.08,63.25,90.71,103.01,21.88,0,33.77,0,0,0,0,0,0
1003.93,28.11,51.28,35.44,0,0,49.9,0,0,0,0,0,0
1005.78,0,0,0,0,0,16.83,0,0,0,0,0,0
1007.63,0,0,0,0,0,16.13,0,0,0,0,0,0
1009.48,0,0,0,0,0,0,0,0,0,0,0,0
1011.33,0,0,0,0,0,0,0,0,0,0,0,0
1013.18,0,0,0,0,0,0,0,0,0,0,0,0
1015.03,0,0,0,0,0,0,0,0,0,0,0,0
1016.87,0,0,0,0,0,0,0,0,0,0,0,0
1018.72,0,0,0,0,0,0,0,0,0,0,0,0
1020.56,0,0,0,0,0,0,0,0,0,0,0,0
1022.4,0,0,0,0,0,0,0,0,0,0,0,0
1024.24,0,0,0,0,0,0,0,0,0,0,0,0
1026.08,0,0,0,0,0,0,0,0,0,0,0,0
1027.92,0,0,0,0,0,0,0,0,0,0,0,0
1029.76,0,0,0,0,0,0,0,0,0,0,0,0
1031.6,0,0,0,0,0,0,0,0,0,0,0,0
1033.44,0,0,0,0,0,0,0,0,0,0,0,0
1035.27,0,0,0,0,0,0,0,0,0,0,0,0
1037.11,0,0,0,0,0,0,0,0,0,0,0,0
1038.94,0,0,0,0,0,0,0,0,0,0,0,0
1040.77,0,0,0,0,0,0,0,0,0,0,0,0
1042.6,0,0,0,0,0,0,0,0,0,0,0,0
1044.43,0,0,0,0,0,0,0,0,1.59,0,0,0
1046.26,0,0,0,0,0,0,4.68,0,16.26,3.02,10.75,0
1048.09,0,0,0,0,0,0,4.68,0,23.48,3.02,10.75,0
1049.92,0,0,0,0,0,0,18.57,0,21.89,3.02,10.75,0
1051.75,0,0,0,0,0,0,13.88,0,7.22,0,0,0
1053.57,0,0,0,0,0,0,13.88,0,0,0,0,0
1055.4,0,0,0,0,0,0,0,0,0,0,12.12,0
1057.22,0,0,0,0,0,0,0,0,0,0,24.93,27.55
1059.04,0,0,0,0,0,0,0,0,0,22.82,24.93,47.58
1060.86,0,0,0,0,0,0,4.54,0,0,43.51,40.91,61.78
1062.68,0,0,0,0,0,0,4.54,0,0,83.3,28.11,34.23
1064.5,0,0,0,0,0,0,4.54,0,0,60.47,28.11,14.19
1066.32,0,0,0,0,0,0,0,0,0,39.79,0,0
1068.14,0,0,0,0,0,0,0,0,0,0,0,0
1069.96,0,0,0,0,0,0,0,0,0,0,0,0
1071.77,0,0,0,0,0,0,0,0,0,0,0,0
1073.58,0,0,0,0,0,0,0,0,0,0,0,0
1075.4,0,0,0,0,0,0,0,0,0,0,0,0
1077.21,0,0,0,0,0,0,0,0,0,0,0,0
1079.02,0,0,0,0,0,0,0,0,0,0,0,0
1080.83,0,0,0,0,0,0,0,0,0,0,0,0
1082.64,0,0,0,0,0,0,0,0,0,0,0,0
1084.45,0,0,0,0,0,0,0,0,0,0,0,0
1086.26,0,0,0,0,0,0,0,0,0,0,0,0
1088.06,0,0,0,0,0,0,0,0,0,0,0,0
1089.87,0,0,0,0,0,0,0,0,0,0,0,0
1091.67,0,0,0,0,0,0,0,0,0,0,0,0
1093.48,0,0,0,0,0,0,0,0,0,0,0,0
1095.28,0,0,0,0,0,0,0,0,0,0,0,0
1097.08,0,0,0,0,0,0,0,0,0,0,0,0
1098.88,0,0,0,0,0,0,0,0,0,0,0,0
1100.68,0,0,0,0,0,0,0,0,0,0,0,0
1102.48,0,0,0,0,0,0,0,0,0,0,0,0
1104.27,0,0,0,0,0,0,0,0,0,0,0,0
1106.07,0,0,0,0,0,0,0,0,0,0,0,0
1107.86,0,0,0,0,0,0,0,0,0,0,0,0
1109.66,0,0,0,0,0,0,0,0,0,0,0,0
1111.45,0,0,0,0,0,0,0,0,0,0,0,0
1113.24,0,0,0,0,0,0,0,0,0,0,0,0
1115.03,0,0,0,0,0,0,0,0,0,0,0,0
1116.82,0,0,0,0,0,0,0,0,0,0,0,0
1118.61,0,0,0,0,0,0,0,0,0,0,0,0
1120.4,0,0,0,0,0,0,0,0,0,0,0,0
1122.19,0,0,0,0,0,0,0,0,0,0,0,0
1123.97,0,0,0,0,0,0,0,0,0,0,0,0
1125.76,0,0,0,0,0,0,0,0,0,0,0,0
1127.54,0,0,0,0,0,0,0,0,0,25.63,2.68,4.11
1129.33,0,0,0,0,0,0,0,0,19.3,42.17,38.26,61.13
1131.11,0,0,0,0,0,0,0,0,19.3,59.76,64.86,133.2
1132.89,0,0,0,0,5.97,0,0,0,45.53,58.45,69.83,153.54
1134.67,0,0,0,0,41.33,0,0,20.5,26.22,41.91,69.3,133.06
1136.45,0,0,0,0,41.33,0,0,35.84,35.6,38.62,42.7,73.09
1138.23,0,0,0,0,35.37,23.74,0,66.17,26.03,44.61,56.3,82.75
1140,0,0,0,2.73,19.35,55.85,10.06,61,38,88.96,52.85,95.68
1141.78,0,0,0.02,94.87,46.04,82.58,23.09,77.91,59.83,109.97,62.72,125.36
1143.55,0,11.11,0.02,175.35,59.98,58.84,23.09,60.36,63.52,106.49,60.85,109.54
1145.33,0,28.12,11.5,281.69,55.42,34.16,22.09,49.23,51.55,85.4,32.04,60.06
1147.1,0,62.04,37.33,321.24,50.09,7.43,9.05,17.96,44.53,50.1,22.18,18.29
1148.87,6.89,80,59.81,381.36,46.31,7.43,9.05,17.22,32.7,23.27,2.8,0
1150.64,8.53,112.04,88.57,395.91,31.52,0,0,13.02,32.7,0,0,0
1152.41,20.85,78.37,123.63,389.47,11.86,0,0,12.03,8.52,0,0,0
1154.18,33.74,112.22,144.21,324.92,1.69,0,0,0,0,0,0,0
1155.95,45.59,108.36,158.42,230.36,1.69,0,0,0,0,0,0,0
1157.72,43.29,172.69,124.82,105.11,0,0,0,0,0,0,0,0
1159.48,23.51,135.21,126.74,29.07,0,0,0,0,0,0,0,0
1161.25,13.8,107.47,80.41,0,0,0,0,0,0,0,0,0
1163.01,3.79,65.7,94.37,0,0,0,0,0,0,0,0,0
1164.77,54.23,47.45,108.19,0,0,0,0,0,0,0,0,0
1166.53,50.44,70.49,118.98,0,0,0,0,0,0,0,0,0
1168.3,102.86,125.95,99.18,0,0,0,0,0,0,0,0,0
1170.06,67.42,157.15,97.8,0,0,0,0,0,0,0,0,0
1171.81,67.42,181.32,139.05,0,0,0,0,0,0,0,0,0
1173.57,61.02,125.23,185.71,0,0,0,0,0,0,0,0,0
1175.33,56.25,154.12,153.01,0,0,0,0,0,0,0,0,0
1177.08,75.17,136.3,103.62,0,0,0,0,0,0,0,0,0
1178.84,29.15,126.01,57.08,0,0,0,0,0,0,0,0,0
1180.59,25.4,77.58,32.37,0,0,0,0,0,0,0,0,0
1182.34,6.48,30.74,21.61,0,0,0,0,0,0,0,0,0
1184.1,6.48,18.85,0,0,0,0,0,0,0,0,0,0
1185.85,0,0,0,0,0,0,0,0,0,0,0,0
1187.6,0,0,0,0,0,0,0,0,0,0,0,0
1189.35,0,0,0,0,0,0,0,0,0,0,0,0
1191.09,0,0,0,0,0,0,0,0,0,0,0,0
1192.84,0,0,0,0,0,0,0,0,0,0,0,0
1194.58,0,0,0,0,0,0,0,0,0,0,0,0
1196.33,0,0,0,0,0,0,0,0,0,0,0,0
1198.07,0,0,0,0,0,0,0,0,0,0,0,0
1199.82,0,0,0,0,0,0,0,0,0,0,0,0
1201.56,0,0,13.87,0,0,0,0,0,0,0,0,0
1203.3,0,0,25.55,0,0,0,0,0,0,0,0,0
1205.04,0,0,31.17,0,0,0,0,0,0,0,0,0
1206.78,0,0,17.29,0,0,0,0,0,0,0,0,0
1208.51,0,0,7.88,0,0,0,0,0,0,0,0,0
1210.25,0,16.54,19.78,0,0,0,0,0,0,0,0,0
1211.98,0,16.54,19.78,0,0,0,0,0,0,0,0,0
1213.72,0,50.62,26.19,25.42,6.69,0,0,0,0,0,0,0
1215.45,0,41.13,11.8,64.35,6.69,0,0,0,0,0,0,0
1217.18,0,66.07,17.97,111.39,6.69,0,0,0,0,0,0,0
1218.92,0,88.09,56.77,136.39,0,0,0,0,0,0,0,0
1220.65,0,117.32,104.1,200.29,0,3.11,0,0,0,0,0,0
1222.38,17.79,135.41,133.96,264.44,0,3.11,0,0,0,0,0,0
1224.1,17.79,130.15,121.81,330.93,23.94,3.11,0,0,0,0,0,0
1225.83,33.93,136.09,134.86,316.33,42.16,0.68,0,0,0,0,0,0
1227.56,82.78,93.05,150.89,309.74,85.05,0.68,0,0,0,0,0,0
1229.28,99.62,42.22,176.23,255.5,100.02,14.37,0,0,0,0,0,0
1231.01,94.54,35.88,179.34,252.4,147.13,102.11,0,0,0,0,0,0
1232.73,64.44,47.82,178.76,251.98,178.92,214.86,0,0,14.65,0,0,0
1234.45,103.99,84.52,186.83,289.57,233.73,298.98,29.06,3.44,77.61,0,0,0
1236.17,165.74,82.69,174.1,353.07,305.78,351.67,51.37,42.81,143.47,25.65,0,26.44
1237.9,175.69,127.73,209.58,419.48,402.07,406.27,107.17,107.01,229.82,90.53,46.42,41.8
1239.61,158.95,176.42,223.38,494.25,524.71,513.55,193.21,224.41,262.47,144.44,104.87,140.88
1241.33,133.97,237.21,260.27,522.81,561.81,548.3,280.66,296.89,307.21,192.42,185.36,162.26
1243.05,170.98,254.98,263.15,547.72,585.27,593.07,359.42,327.35,332.6,222.7,216.94,241.6
1244.77,202.96,270.4,257.34,556.32,619.08,653.2,381.48,330.45,373.28,293.61,268.49,231.58
1246.48,238.81,274.36,278.07,552.49,689.46,707.24,402.4,366.41,440.83,387.04,311.22,316.41
1248.2,213.09,328.08,286.57,551.46,744.98,766.74,431.41,425.78,477.13,441.88,367.03,349.97
1249.91,226.13,314.24,316.16,526.23,707.62,736.04,469.83,467.91,486.52,438.12,383.58,395.62
1251.62,259.49,334.71,305.74,572.02,693.62,783.7,517.22,515.35,481.87,417.99,400.09,423.56
1253.33,345.38,321.73,328.85,589.38,724.52,771.26,547.46,535.64,484.42,417.39,393.12,455.69
1255.04,376.92,350.73,355.62,652.43,777.12,835.19,564.01,542.24,507.28,438.41,412.78,495.78
1256.75,408.11,387.05,404.71,644.17,797.4,817.8,577.54,507.82,493.11,447.73,423.07,494.83
1258.46,430.06,425.47,419.24,652.04,746.47,839.21,540.14,490.8,471.02,475.46,462.44,499.96
1260.17,428.33,457.54,454.41,622.27,713.57,779.64,494.04,496.43,494.57,480.48,467.43,471.05
1261.87,436.03,472.38,420.68,605.63,700.46,774.2,480.36,502.81,528.87,492.58,526.5,494.89
1263.58,433.71,464.54,418.61,615.67,704.04,756.13,551.32,552.16,617.48,541.31,578.87,523.69
1265.28,443.82,482.13,415.3,657.52,692.42,782.51,628.69,570.26,640.5,628.11,647.98,633.23
1266.99,441.24,463.04,430.64,679.06,673.16,770.59,695.7,647.66,692.49,709.88,700.72,682.07
1268.69,432.21,490.5,430.86,677.84,713.13,772.58,752.56,707.26,759.35,801.5,782.31,753.43
1270.39,441.38,447.83,387.29,704.53,771.35,768.82,848.95,805.05,843.06,892.31,911.09,782.31
1272.09,450.43,435.04,386.26,762.79,806.48,840.63,907.19,904.03,941.63,1012.97,1025.39,898.04
1273.79,440.57,381.02,368,797.53,800.4,845.91,945.52,953.77,1003.95,1054.37,1082.09,962.51
1275.49,407.37,385.66,361.4,817.95,813.68,904.88,988.15,1030.8,1061.91,1121.74,1125.43,1056.61
1277.18,347.7,413.51,383.34,814.29,852.54,962.76,1035.97,1025.37,1098.39,1151.29,1134.61,1075.9
1278.88,334.25,426.56,391.49,842.54,908.31,1022.55,1035.98,1035.79,1089.74,1170.03,1180.99,1070.38
1280.57,402.22,436.06,395.4,871.58,909.21,1041.15,1006.4,979.62,1084.16,1162.51,1178.44,1062.93
1282.27,428.85,444.88,368.98,932.99,905.46,1004.76,1000.12,1019.1,1048.89,1157.95,1153.52,1057.45
1283.96,443.24,472.79,390.98,922.53,870.18,1003.85,1009.26,1041.98,1068.03,1182.8,1130,1078.37
1285.65,385.06,509.48,416.75,913.87,903.03,973.4,1016.81,1103.95,1050.25,1183.4,1116.57,1090.04
1287.34,353.76,447.38,432.41,904.12,902.12,916.53,1028.21,1053.11,1005.66,1150.85,1109.65,1086.89
1289.03,338.66,429.83,424.27,917.61,914.12,914.24,997.81,1035.8,980.6,1127.48,1116.58,1087.6
1290.72,396.78,385.15,456.01,954.69,861.04,943.2,995.92,992.34,1006.73,1172.97,1134.37,1077.83
1292.41,484.66,434.92,489.85,974.9,928.42,1029.95,1011.12,1028.29,1116.94,1269.86,1255.23,1181.13
1294.1,529.97,449.45,514.8,1036.91,1001.26,1087.85,1113.06,1103.33,1176.9,1397.17,1385.5,1289.84
1295.78,540.71,451.08,491.51,1050.73,1051.24,1113.87,1146.41,1148.11,1194.6,1429.55,1458.18,1384.29
1297.47,548.77,442.71,485.88,1027.57,1016.57,1085.59,1132.73,1157.2,1153.27,1388.56,1380.49,1310.37
1299.15,530.16,383.66,451.24,1007.09,952.59,953.33,1030.01,1081.25,1069.57,1255.2,1220.1,1197.08
1300.84,513.75,373.49,425.14,993.87,928.85,876.64,982.82,993.49,1029.07,1111.36,1093.89,1060.65
1302.52,484.67,315.32,361.04,1017.67,871.13,798.65,898.93,936.37,978.2,1004.15,1021.98,991.51
1304.2,441.57,290.8,319.59,994.15,846.1,786.35,883.33,887.88,957.63,939.57,946.03,898
1305.88,397.13,255.28,272.8,909,793.43,746.4,825.7,900.36,952.02,910.29,913.05,846.46
1307.56,346.12,210.52,267.78,777.98,708.88,662.92,776.82,826.25,886.83,839.08,845.8,776.66
1309.24,325.54,172.21,247.53,626.76,549.47,550.58,695.01,728.22,777.05,760.29,775.97,754.93
1310.91,274.51,137.44,246.16,525.79,389.63,419.81,621.72,630.71,655.46,711.68,654.99,687.06
1312.59,209.8,112,174.11,416.51,276.15,324.07,536.39,533.83,545.83,651.03,563.63,614.81
1314.26,164.52,100.99,146.83,316.7,231.47,254.13,488.15,493.37,548.28,645.12,538.69,549.31
1315.94,144.34,85.76,92.66,228.02,197.92,172.66,438.31,437.65,488.48,580.62,516.15,492.55
1317.61,148.38,71.75,63.69,202.59,178.28,141.76,436.65,432.45,486.86,580.64,556.46,487.64
1319.28,105.95,47.17,25.6,157.4,129.21,111.44,428.86,431.1,421.1,550.85,540.63,487.25
1320.95,58.8,12.12,1.13,93.52,77.94,76.72,421.8,431.5,425.42,581.13,549.2,488.27
1322.62,5.57,0,1.13,16.36,32.52,27.11,436.37,442.2,433.69,627.71,515.07,508.24
1324.29,13.67,0,0,0,1.96,21.08,454.02,451.3,467.72,611.7,553.35,521.3
1325.96,13.67,0,0,0,9.2,39.95,462.3,442.04,431.7,612.65,551.92,521.32
1327.63,13.67,0,0,0,9.2,39.95,442.76,413.96,441.21,558.45,531.68,513.85
1329.29,0,0,0,0,9.2,25.76,391.74,370.41,382.57,568.43,493.63,496.24
1330.96,0,0,0,0,0,6.9,332.46,333.93,356.33,543.83,468.98,463.03
1332.62,0,0,0,0,0,6.9,298.15,303.41,309.4,523.85,432.62,371.12
1334.28,0,0,0,0,0,2.89,269.46,269.86,285.76,488.17,413.23,349.51
