wavenumber,UD0,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,UD11,UD12,UD13,UD14,UD15,UD16,UD17,UD18,UD19,UD20,UD21,UD22,UD23,UD24,UD25,UD26,UD27,UD28,UD29,UD30,UD31,UD32,UD33,UD34,UD35,UD36,UD37,UD38,UD39
796.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.41889263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.5159589,0,0,0,0,0,0
797.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.79798492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.1888067,0,0,0,0,0,0
799.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1938133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.5990674,0,0,0,0,0,0
801.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60637777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.7467411,0,0,0,0,0,0
803.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.6318279,0,0,0,0,0,0
805.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833.13,0,0,0,7.726138041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835.07,0,0,0,13.97546414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837.01,0,0,0,18.52654517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838.95,0,0,0,21.37938113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840.89,0,0,0,22.53397202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842.83,0,0,0,21.99031784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844.77,0,0,0,19.74841859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846.71,0,0,0,15.80827427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848.64,0,0,0,10.20330309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.58,0,0,0,2.875422471,0,0,0,0,0,0,0,0,0,0,0,0,3.120882464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666708294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52677327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.701077389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.190366178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860.24,0,0,0,0.257561811,0,0,0,0,0,0,0,0,0,0,0,0,8.989595422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862.16,0,0,0,0.910289088,0,0,0,0,0,0,0,0,0,0,0,0,8.109424615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864.09,0,0,0,1.415754085,0,0,0,0,0,0,0,0,0,0,0,0,6.540685313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.02,0,0,0,1.77016585,0,0,0,0,0,0,0,0,0,0,0,0,4.286185155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867.94,0,0,0,1.972860015,1.326156104,0,0,0,0,0,0,0,0,0,0,0,1.362926032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869.87,0,0,0,2.025947977,3.07021259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871.79,0,0,0,1.928879601,4.377790634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.71,0,0,0,1.682319258,5.259037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875.64,0,0,0,1.283812844,5.715205121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877.56,0,0,0,0.73748996,5.741567761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879.48,0,0,0,0.041675108,5.341598759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881.4,0,0,0,0,4.515298114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883.31,0,0,0,0,3.27029441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885.23,0,0,0,0,1.593550959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.24,0,0,0,0,0,0,0,0,11.12956352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908.15,0,0,0,0,0,0,0,0,23.17054166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910.05,0,0,0,0,0,0,0,0,32.14568275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.11645812,0,0,0,0,0,0,0,0
911.95,0,0,0,0,0,0,0,0,38.12590991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7106445,0,0,0,0,0,0,0,0
913.86,0,0,0,0,0,0,0,0,41.11901247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.8624586,0,0,0,0,0,0,0,0
915.76,0,0,0,0,0,0,0,0,41.09364905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.423714,0,0,0,0,0,0,0,0
917.66,0,0,0,0,0,0,0,0,38.0733717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.6194658,0,0,0,0,0,0,0,0
919.55,0,0,0,0,0,0,0,0,32.09767919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.4323536,0,0,0,0,0,0,0,0
921.45,0,0,0,0,0,0,0,0,23.10333668,2.450217384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.1990218,0,0,0,0,0,0,0,0
923.35,0,0,0,0,0,0,0,0,11.11408024,5.170711339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.6001864,0,0,0,0,0,0,0,0
925.24,0,0,0,0,0,0,0,0,0,7.205929727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.522669,0,0,0,0,0,0,0,0
927.14,0,0,0,0,0,0,0,0,0,8.577409251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.49475,0,0,0,0,0,0,0,0
929.03,0,0,0,0,0,0,0,0,0,9.270713284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.59040749,0,0,0,0,0,0,0,0
930.92,0,0,0,0,0,0,0,0,0,9.294830474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932.81,0,0.201735137,0,0,0,0,0,0,0,8.649760823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934.7,0,13.0564167,0,0,0,0,0,0,0,7.335504329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936.59,0,23.22004285,0,0,0,0,0,0,0,5.352060994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938.48,0,30.6926136,0,0,0,0,0,0,0,2.699430816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940.37,0,35.47412895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.715518703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942.25,0,37.56060978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.76298377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944.14,0,36.97425269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852162105,25.55016625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946.02,0,33.72126254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405878433,30.00524409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947.91,0,27.76703303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.404577379,32.17561176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949.79,0,19.1745719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050259037,6.827108689,32.03830239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951.67,0,7.919456796,0,0,0,0,0,0,0,0,0,0,0,0,0,6.208666924,7.685547735,29.61089011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953.55,0,0,0,0,0,0,0,0,1.90457468,0,0,0,0,0,0,11.08720917,7.979894517,24.89337492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955.43,0,0,0,0,0,0,0,0,6.824972949,0,0,0,0,0,0,14.68588577,7.710149035,17.88575683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957.31,0,0,0,0,0,0,0,0,10.64763249,0,0,0,0,0,0,17.00469673,6.876311289,8.588035818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.18,0,0,0,0,0,0,0,0,13.36096302,0,0,0,0,0,0,18.04150153,5.487309343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961.06,0,0,0,0,0,0,0,0,14.99398412,0,0,0,0,0,0,17.807389,3.52828756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962.94,0,0,0,0,0,0,0,0,15.52926649,0,0,0,0,0,0,16.29341082,1.005173513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964.81,0,0,0,0,0,0,0,0,14.97270591,0,0,0,0,0,0,13.51781367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.68,0,0,0,0,0,0,0,0,13.3300536,0,0,0,0,0,0,9.475930249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968.55,0,0,0,4.579012868,0,0,0,0,10.60130958,0,0,0,0,0,0,4.167760569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970.43,0,0,0,15.61084105,0,0,0,0,6.76315412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.83661079
972.3,0,0,0,24.1296376,0,0,0,0,1.856418675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.7559277
974.16,0,0,0,30.17467214,0,8.42045595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.4018506
976.03,0,0,0,33.81094504,0,15.755744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.2974538
977.9,0,0,0,34.99941118,0,21.22237467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.138273
979.77,0,0,0,33.74007057,0.658585598,24.82034797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.924308
981.63,0,0,0,30.05925745,1.660117665,26.54538591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7799078
983.49,0,0,0,23.95674732,2.429770488,26.42169868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7519733
985.36,0,0,0,15.38016618,2.969808641,24.4336855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.545365
987.22,0,0,0,4.421242162,3.274456315,20.60260854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.66496662
989.08,0,0,0,0,3.347224745,14.92280642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990.94,0,0,0,0,3.188113933,7.394279123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992.8,0,0,0,0,2.797123877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994.66,0,0,0,0,2.174254578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996.51,0,0,0,0,1.324721438,0,0,0,0,0,5.927512372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998.37,0,0,0,0,0.239340315,0,0,0,0,0,12.74793607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.22,0,0,0,0,0,0,0,0,0,0,17.90390254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002.08,0,0,0,0,0,0,0,0,0,0,21.45115196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003.93,0,0,0,0,0,0,0,0,0,0,23.35154186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005.78,0,0,0,0,0,0,0,0,0,0,23.62853104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007.63,0,0,0,0,0,0,0,0,0,0,22.28211952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009.48,0,0,0,0,0,0,0,0,0,0,19.31230728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011.33,0,0,0,0,0,0,0,0,0,0,14.71909432,0,0,0,0,0,0,0,0,0.71684359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013.18,0,0,0,0,0,0,0,0,0,0,8.502480656,0,0,0,0,0,0,0,0,5.149866073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015.03,0,0,0,0,0,0,0,0,0,0,0.662466274,0,0,0,0,0,0,0,0,11.9432844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11121263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.70982388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020.56,0,0,0,0,0,0,0,2.095917759,0,0,0,0,0,0,0,0,0,0,0,22.70021425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022.4,0,0,0,0,0,0,0,6.563789922,0,0,0,0,0,0,0,0,0,0,0,23.1061413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024.24,0,0,0,0,0,0,0,10.04509635,0,0,0,0,0,0,0,0,0,0,0,21.92760502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026.08,0,0,0,0,0,0,0,12.53983706,0,0,0,0,0,0,0,0,0,0,0,19.16460543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027.92,0,0,0,0,0,0,0,14.04801203,0,0,0,0,0,0,0,0,0,0,0,14.81714252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029.76,0,0,0,0,0,0,0,14.56962127,0,0,0,0,0,0,0,0,0,0,0,8.885216281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031.6,0,0,0,0,0,0,0,14.10466478,0,0,0,0,0,0,0,0,0,0,0.040960728,2.853365607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033.44,0,0,0,0,0,0,0,12.65314256,0,0,0,0,0,0,0,0,0,0,0.126059091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035.27,0,0,0,0,0,0,0,10.2309714,0,0,0,0,0,0,0,0,0,0,0.192015536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037.11,0,0,0,0,0,0,0,6.811679485,0,0,0,0,0,0,0,0,0,0,0.2395509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038.94,0,0,0,0,0,0,0,2.432433036,0,0,0.570033932,0,0,0,0,0,0,0,0.268148493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040.77,0,0,0,0,0,0,0,0,0,0,11.74771529,0,0,0,0,0,0,0,0.278117557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042.6,0,0,0,0,0,0,0,0,0,0,20.65276439,0,0,0,0,0,0,0,0.269458093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044.43,0,0,0,0,0,0,0,0,0,0,27.28518122,0,0,0,0,0,0,0,0.2421701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046.26,0,0,0,0,0,0,0,0,0,0,31.64496579,0,0,0,0,0,0,0,0.196253579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048.09,0,0,0,0,0,0,0,0,0,0,33.73211809,0,0,0,0,0,0,0,0.131708529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049.92,0,0,0,0,0,0,0,0,6.185988816,0,33.54663813,0,0,0,0,0,3.668231308,0,7.235504356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051.75,0,0,0,0,0,0,0,0,20.9121835,0,31.0885259,0,0,0,0,0,8.506352177,0,13.86232637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053.57,0,0,0,0,0,0,0,0,32.38187351,0,26.38980792,0,0,0,0,0,12.20904189,0,18.88193711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055.4,0,0,0,0,0,0,0,0,40.72109939,0,19.39884992,0,0,0,0,0,14.81698935,0,22.30096217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057.22,0,0,0,0,0,0,0,0,45.83872208,0,10.19205581,0,0,0,0,0,16.3016924,0,24.08203516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059.04,0,0,0,0,0,0,0,0,47.78901256,0,0,0,0,0,0,0,16.68044045,0,24.24827563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060.86,0,0,0,0,0,0,0,0,46.57197084,0,0,0,0,0,0,0,15.95323351,0,22.79968358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062.68,0,0,0,0,0,0,0,0,42.18759692,0,0,0,0,0,0,0,14.12007157,0,19.73625902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.5,0,0,0,0,0,0,0,0,34.63589079,0,0,0,0,0,0,0,11.18095463,0,15.05800193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066.32,0,0,0,0,0,0,0,0,23.91685247,0,0,0,0,0,0,0,7.135882699,0,8.764912318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068.14,0,0,0,0,0,0,0,0,10.03048194,0,0,0,0,0,0,0,1.98485577,0,0.85699019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
