wavenumber,PE 5ppm-1,PE 5ppm-2,PE 5ppm-3,PE 10ppm-3,PE 10ppm-2,PE 10ppm-1,PE 50ppm-1,PE 50ppm-2,PE 50ppm-3,PE 100ppm-1,PE 100ppm-2,PE 100ppm-3,PE 200ppm-1,PE 200ppm-2,PE 200ppm-3
1813.46,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0
1814.8,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0
1816.14,0,0,0,0,0,0,0,0,0,23.58,0,0,0,0,0
1817.48,0,0,0,0,0,0,0,0,0,42.75,16.47,8.24,39.34,16.42,0
1818.82,0,0,0,0,0,0,22,21.1,9.35,101.36,35.84,36.76,57.57,74.22,27.52
1820.16,0,0,0,0,0,0,27.74,21.1,9.35,101.4,53.61,58.73,89.87,105.57,46.82
1821.5,0,0,0,0,0,0,37.96,28.88,20.21,125.2,66.37,78.97,95.95,123.78,86.95
1822.83,0,0,0,0,0,4.24,48.3,25.93,35,104.54,82.64,97.04,147.54,129.16,101.67
1824.17,0,0,0,0,0,22.14,63.9,35.64,52.94,134.75,122.1,121.63,142.31,134.7,95.22
1825.5,0,0,0,31.56,31.56,39.18,77.88,60.33,76.35,133.94,134.5,162.18,164.7,159.86,131.39
1826.83,0,0,0,37.28,37.28,55.06,90.23,66.39,72.81,150.77,137.86,175.67,150.04,169.63,148.5
1828.17,0,0,0,37.28,37.28,52.56,124.28,97.48,79.64,150.92,124.51,196.78,176.99,198.34,183.88
1829.5,0,0,0,7.67,7.67,40.12,111.47,98.39,61.29,151.49,120.22,176.29,187.33,201.77,156.31
1830.83,0,2.61,2.61,2.79,2.79,19.99,84.49,88.45,65.42,150.15,126.99,141.19,163.4,182.92,139.45
1832.16,0,7.54,7.54,2.79,2.79,4.6,47.09,71.1,59.14,142.33,101.93,134.92,188.63,142.56,146.75
1833.49,0,11.42,11.42,1.56,1.56,9.53,52.95,50.34,53.46,159.71,112.37,132.83,176.03,124.03,126.21
1834.81,0,15.61,15.61,0.73,0.73,9.53,40.74,36.08,28.74,129.96,67.65,121.23,187.93,104.99,94.83
1836.14,0,10.67,10.67,0.73,0.73,9.53,23.67,12.62,12.46,129.61,61.32,82.02,143.21,103.66,61.15
1837.46,0,6.79,6.79,0,0,0,6.41,2.52,2.22,94.8,13.53,35.59,77.66,86.82,61.3
1838.79,0,0,0,0,0,0,7.63,2.52,2.22,103.62,14.97,23.49,34.53,79.58,59.7
1840.11,7.93,3.6,3.6,5.18,5.18,0,11.77,7.48,9.82,110.29,53.24,20.54,15.74,105.49,76.26
1841.43,14.91,3.6,3.6,18.31,18.31,7.93,21.5,18.15,35.13,136.05,98.85,73.69,60.66,123.78,91.85
1842.75,22.36,7.48,7.48,53.44,53.44,45.14,27.59,48.32,61.01,181.21,169.55,136.51,156.13,161.43,137.81
1844.07,25.74,40.83,40.83,67.11,67.11,74.02,53.49,89.28,85.05,194.11,210.64,211.38,223.14,192.13,183.14
1845.39,45.33,68.93,68.93,123.93,123.93,128.01,97.98,132.48,107.67,234.87,266.55,266.06,263.64,253.3,225.62
1846.71,37.89,65.05,65.05,132.12,132.12,137.38,109.28,120.83,91.78,229.03,272.5,260.79,252.84,261.51,236.13
1848.03,28.68,28.1,28.1,147.67,147.67,156.44,112.71,101.32,80.7,237.27,264.16,232.56,240.42,248.09,223.33
1849.34,14.02,38.4,38.4,117.04,117.04,136.99,91.74,104.06,79.53,218.02,238.65,184.48,239.81,220.14,258.01
1850.66,52.15,59.88,59.88,112.65,112.65,126.12,98.45,121.83,97.06,214.06,237.06,198.34,239.13,233.78,275.93
1851.97,83.35,101.75,101.75,148.08,148.08,146.06,121.09,148.85,123.85,209.28,273.96,248,280.6,283.23,304.33
1853.29,108.86,91.56,91.56,178.75,178.75,179.25,143.08,151.23,147.66,243.12,346.79,308.26,330.32,310.25,300.64
1854.6,88.14,113.45,113.45,210.12,210.12,215.47,171.88,176.09,160.95,281.36,388.65,346.56,366.75,344.64,336.65
1855.91,115.51,132.78,132.78,246.18,246.18,255.05,206.82,194.41,192.04,310.33,392.21,376.88,390.54,367.39,368.67
1857.22,110.31,139.86,139.86,248.59,248.59,251.99,201.56,174.21,163.61,289.37,354.48,386.24,362.69,382.83,354.05
1858.53,130.76,143.59,143.59,275.25,275.25,265.84,198.32,165.36,181.2,286.36,347.33,414.53,343.76,364.18,360
1859.84,92.29,112.07,112.07,255.27,255.27,262.38,152.23,145.66,140.93,283.41,331.55,393.84,323.86,340.55,329.64
1861.15,99.92,117.97,117.97,252.3,252.3,269.6,132.26,165.75,143.47,308.85,345.47,376.18,323.32,303.6,333.97
1862.45,111.75,126.41,126.41,217.79,217.79,260.63,109.88,159.76,120.59,267.46,344.52,323.32,330.92,289.79,321.08
1863.76,156.44,145.71,145.71,230.41,230.41,268.11,134.75,173.01,139.96,286.24,398.05,332.6,345.99,310.44,353.66
1865.06,170.33,131.2,131.2,234.83,234.83,268.73,159.19,165.51,143.57,278.86,405.72,341.35,373.52,333.21,346.35
1866.36,169.54,122.67,122.67,290.81,290.81,286.24,188.32,182.7,173.54,339.42,428.97,420.35,389.96,339.89,355.95
1867.67,150.93,102.34,102.34,304.58,304.58,294.88,206.03,187.13,186.76,358.81,427.02,439.81,396.2,342.69,342.67
1868.97,161.42,126.41,126.41,360.03,360.03,330.87,238.53,223.37,213.78,369.59,462.42,509.63,409.8,377.84,390.07
1870.27,149.32,131.91,131.91,354.82,354.82,352.2,251.17,247.4,224.59,361.42,496.85,512.8,416.08,435,417.47
1871.57,141.41,166.59,166.59,363.73,363.73,364.65,260.05,273.01,220.33,375.08,525.07,534.77,421.15,449.27,453.99
1872.87,153.03,156.14,156.14,378.09,378.09,379.22,254.84,253.53,209.3,371.56,533.75,522.19,418.02,458,449.3
1874.16,153.29,156.98,156.98,362.01,362.01,363.02,249.32,232.4,185.63,366.66,504.35,501.52,408.45,429.63,435.16
1875.46,156.62,138.23,138.23,345.27,345.27,333.49,206.93,186.73,163.09,332.13,455.29,479.2,390.9,409.26,421.69
1876.75,147.04,147.57,147.57,299.52,299.52,318.97,203.66,186.53,167.02,334.31,441.58,464.23,370.36,402.56,442.22
1878.05,155.09,136.19,136.19,315.34,315.34,336,196.42,190.34,176.97,341.43,455.44,473.15,407.71,405.75,446.31
1879.34,167.88,164.9,164.9,328.15,328.15,344.7,217.63,216.62,199.04,354.26,476.31,496.75,430.41,426.28,454.72
1880.63,181.42,186.68,186.68,360.29,360.29,375.73,214.31,209.36,211.58,376.13,486.52,509.36,456.46,448.8,461.14
1881.93,206.81,225.64,225.64,381.54,381.54,374.2,239.56,213.01,226.37,405.15,502.19,504.76,442.61,463.11,461.99
1883.22,219.83,200.56,200.56,385.34,385.34,380.56,243.82,221.67,232.5,411.77,509.09,473.72,430.33,440.96,437.73
1884.51,207.81,183.11,183.11,374.36,374.36,352.8,224.1,205.68,194.65,392.32,468.22,432.9,419.28,396.03,384.68
1885.79,207.31,176.84,176.84,369.48,369.48,346.48,208.29,200.93,184.71,376.02,437.46,419.87,422.33,381.21,385.74
1887.08,212.99,198.75,198.75,358.36,358.36,321.6,180.04,165.08,163.67,355.19,398.15,398.28,395.17,362.83,399.56
1888.37,208.08,232.73,232.73,367.9,367.9,312.37,185.59,170.36,181.42,331.08,411.18,388.36,383.67,383.1,419.04
1889.65,191.01,221.89,221.89,373.21,373.21,332.58,161.37,147.2,170.42,315.44,432.32,424.89,377.62,417.81,414.95
1890.94,170.79,221.22,221.22,400.28,400.28,370.89,174.05,165.95,187.65,333.94,453.58,465.19,426.34,452.62,422.62
1892.22,205.64,226.62,226.62,425.67,425.67,422.52,217.86,207.16,202.01,383.48,492.16,524.16,469.72,473.09,471.61
1893.5,209.34,212.2,212.2,423.15,423.15,432.57,251.9,240.93,206.93,395.49,523.19,534.89,466.21,455.98,517.03
1894.78,255.1,228.5,228.5,445.28,445.28,445.61,285.73,266.83,240.32,409.2,557.55,548.96,498.7,494.87,538.77
1896.06,217.37,222.98,222.98,436.5,436.5,441.75,278.8,264.63,242.94,390.05,550.68,531.13,466.28,502.84,538.59
1897.34,235.59,245.41,245.41,443.25,443.25,456.09,270.87,257.77,250.9,402.49,531.69,523.85,490.08,499.69,494.29
1898.62,219.54,242.9,242.9,448.65,448.65,453.73,257.73,240.7,234.99,397.28,539.03,521.23,462.87,459.85,490.3
1899.9,227.67,231.57,231.57,448.14,448.14,430.47,229.82,222.52,234.65,402.21,530.47,522.7,467.43,423.11,460.06
1901.18,245.53,251.62,251.62,454.27,454.27,406.19,235.7,209.14,229.76,400.5,535.24,510.5,459.97,434.67,486.13
1902.45,234.67,227.29,227.29,428.92,428.92,394.77,210.26,193.43,184.55,374.7,512.22,473.51,412.05,416.1,463.07
1903.72,242.09,236.57,236.57,414.11,414.11,389.88,217.16,189.73,164.35,372.48,488.4,457.06,400.34,433.4,454.2
1905,228.24,240.24,240.24,406.59,406.59,394.96,200.5,189.14,163.93,341.61,453.57,455.26,389.28,431.34,437.3
1906.27,234.44,256.3,256.3,411.38,411.38,388.01,213.97,201.35,184.97,341.1,440.06,453.11,399.54,446.59,435.37
1907.54,214.71,258.74,258.74,401.14,401.14,400.37,211.56,207.67,188.47,339.27,450.87,420.94,427.45,412.47,433.41
1908.81,209.8,237.02,237.02,394.3,394.3,398.47,223.04,220.22,177.86,349.91,452.44,406.53,420.77,393.44,442.53
1910.08,220.73,252.79,252.79,396.88,396.88,427.65,230.08,219.33,193.14,363.67,478.76,432.87,433.86,406.48,461.06
1911.35,222.94,235.84,235.84,408.31,408.31,417.68,205.79,212.45,192.44,342.34,477.29,448.09,386.48,438.72,433.11
1912.62,196.98,226.72,226.72,400.14,400.14,418.46,182.06,189.79,184.96,320.46,446.24,419.39,387.85,436.04,382.91
1913.88,184.52,212.09,212.09,386.38,386.38,414.64,164.56,193.36,172.05,313.05,414.62,399.11,401.3,413.77,368.78
1915.15,188.66,203.06,203.06,395.8,395.8,426.34,173.73,176.93,174.47,326.2,415.86,408.02,440.29,414.68,400.49
1916.41,210.19,210.42,210.42,418.51,418.51,440.33,184.35,186.96,193.35,330.36,441.07,424.25,429.58,427.89,440.5
1917.68,215.77,211.82,211.82,425.18,425.18,429.62,215.41,177.43,193.67,329.87,442.59,418.11,424.18,430.4,430.48
1918.94,243.5,246.71,246.71,409.58,409.58,395.3,210.7,175.12,189.89,321.16,394.19,400.05,391.52,393.98,407.18
1920.2,249.51,264.54,264.54,387.48,387.48,358.83,193.99,153.48,172.78,308.02,384.32,371.19,376.05,345.41,377.07
1921.46,248.57,247.74,247.74,371.01,371.01,347.32,148.06,134.96,147.78,294.55,354.76,368.29,361.22,340.46,367.91
1922.72,277.01,222.32,222.32,379.82,379.82,373.76,146.25,141.88,136.9,310.08,371.16,369.36,370.69,361.13,366.03
1923.98,268.38,212.17,212.17,390.8,390.8,378.37,132.09,162.47,128.69,306.51,372.08,392.95,374.68,390.32,390.67
1925.24,258.8,235.06,235.06,422.4,422.4,394.6,158.39,196.17,159.92,311.94,378.31,433.5,362.63,399.46,420.59
1926.49,219.48,215.54,215.54,414.16,414.16,382.66,169.35,194.2,164.15,285.26,363.38,445.24,358.77,367.45,423.35
1927.75,226.87,209.73,209.73,407.88,407.88,413.35,202.42,203.35,174.17,288.59,362.09,445.27,370.87,368.05,395.39
1929,227.86,189.85,189.85,377.08,377.08,411.86,193.82,183.16,160.18,268.8,374.32,420.82,373.81,348.16,355.6
1930.26,222.89,203.34,203.34,381.24,381.24,411.99,184.66,177.41,160.64,261.01,379.84,421,354.39,352.89,358.09
1931.51,252.41,213.31,213.31,404.77,404.77,398.5,198.73,183.55,198.32,290,395.43,434.24,362.03,351.34,391.3
1932.76,235.41,228.76,228.76,413.36,413.36,395.41,175.35,166.24,192.22,294.1,395.09,408.55,354.74,326.18,385.23
1934.01,247.11,227.25,227.25,418.55,418.55,399.25,176.74,180.04,200.9,319.19,421.71,393.49,348.07,349.64,376.44
1935.26,227.86,207.43,207.43,409.02,409.02,397.37,162.57,162.95,161.02,271.61,407.28,362.71,300.36,320.7,331.26
1936.51,230.2,191.54,191.54,384.3,384.3,380.31,171.06,177.51,150.15,258.58,404.37,367.11,294.15,349.94,355.91
1937.76,209.57,186.69,186.69,375.86,375.86,370.85,160.67,156.52,134.04,227.54,354.41,352.46,278.89,307.78,320.5
1939,184.64,186.53,186.53,335.35,335.35,334.33,141.04,136.64,106.38,214.82,309.07,333.42,282.26,295.56,301.02
1940.25,161.86,194.84,194.84,333.54,333.54,327.53,138.63,109.97,100.93,194.88,255.12,288.45,257.35,252.4,258.26
1941.49,169.23,196.63,196.63,312.11,312.11,322.43,124.44,108.52,108.04,196.37,273.23,279.87,272.5,237.95,258.21
1942.74,167.51,190.67,190.67,346.17,346.17,355.15,125.57,138.73,140.48,220.73,307.52,305.46,255.48,262.66,276.98
1943.98,175.28,183.86,183.86,371.93,371.93,388.59,145.25,177.16,185.13,256.86,353.87,363.43,261.86,276.41,313.8
1945.22,137.85,186.51,186.51,394.39,394.39,406.06,169.15,212.13,189.67,250.09,376.27,389.8,263.62,301.88,339.66
1946.46,133.45,191.19,191.19,401.45,401.45,420.46,189.15,211.54,202.98,250.64,375.95,403.11,285.33,315.62,357.78
1947.7,143.75,208.56,208.56,417.09,417.09,405.45,201.59,197.05,185.73,232.5,371.58,411.03,285.31,327.95,345.5
1948.94,169.85,207.4,207.4,397.77,397.77,373.14,205.9,175.45,182.02,222.46,370.25,404.67,280.68,332,319.59
1950.18,191.32,189.26,189.26,373.7,373.7,358.09,192.99,173.61,163.43,199.06,361.54,373.25,273.99,300.97,298.95
1951.41,204.25,180.26,180.26,349.66,349.66,345.41,174.95,174.32,141.37,192.09,349.22,300.21,259.69,273.65,288.33
1952.65,209.44,188.5,188.5,351.77,351.77,357.87,164.24,161.02,139.32,190.99,323.72,253.33,246.2,243.48,298.87
1953.88,179.09,168.88,168.88,319.56,319.56,323.02,149.74,128.59,128.8,178.31,279.27,216.5,244.1,207.02,271.44
1955.12,165.77,163.6,163.6,281.61,281.61,282.76,111.01,97.27,103.73,143.28,229.09,184.93,228.94,179.81,218.26
1956.35,121.47,145.35,145.35,254.23,254.23,251.76,90.7,92.05,83.09,133.22,208.51,156.63,175.04,163.53,187.01
1957.58,102.53,152.45,152.45,210.11,210.11,227,70.17,82.93,53.22,99.14,173.53,111.6,96.75,132.84,141.67
1958.81,88.39,112.35,112.35,168.33,168.33,210.59,47.18,69.68,42.56,85.15,132.27,66.28,36.96,107.18,102.03
1960.04,92.82,97.15,97.15,129.69,129.69,151.66,19.84,50.75,18.55,38.68,54.83,28.11,22.19,75.66,61.86
1961.27,83.16,98.19,98.19,112.52,112.52,116.86,2.25,28.44,12.17,35.08,26.18,6.03,26.57,68.29,36.3
1962.5,69.19,91.24,91.24,101.91,101.91,93.97,10,16.8,6.16,15.67,6.28,6.03,26.57,42.16,30.85
1963.72,81.35,86.09,86.09,106.33,106.33,140.44,23.95,16.5,13.45,27.79,21.63,11.97,37.26,57.4,35.43
1964.95,84.97,58.72,58.72,97.43,97.43,126.25,23.95,16.5,13.45,19.91,21.63,11.97,22.83,45,36.9
1966.17,77.05,56.49,56.49,86.87,86.87,111.75,15.21,16.5,15.26,25.62,21.63,11.97,22.83,43.17,51.52
1967.4,67.26,71.7,71.7,58,58,55.94,0,0,1.81,5.71,0,0,0,1.84,24.67
1968.62,73.04,84.49,84.49,50.24,50.24,67.25,0,0,1.81,5.71,0,0,0,0,23.2
1969.84,62.72,77.5,77.5,34.28,34.28,51.35,0,0,0,0,0,0,0,0,0
1971.06,33.87,39.64,39.64,35.33,35.33,51.46,0,0,0,0,0,0,0,0,0
1972.28,29.02,53.12,53.12,27.16,27.16,50.81,0,0,0,0,0,0,0,0,0
1973.5,25.41,48.49,48.49,24.89,24.89,44.61,0,0,0,0,0,0,0,0,0
1974.72,28.13,78.88,78.88,13.17,13.17,39.3,0,0,0,0,0,0,0,0,0
1975.94,8.76,60.15,60.15,14.02,14.02,26.45,0,0,0,0,0,0,0,0,0
1977.15,3.92,64.88,64.88,9.89,9.89,22.09,0,0,0,0,0,0,0,0,0
1978.37,6.9,29.5,29.5,0.85,0.85,15.13,0,0,0,0,0,0,0,0,0
1979.58,9.11,28.34,28.34,0,0,0,0,0,0,0,0,0,0,0,0
1980.79,28.37,31.63,31.63,0,0,0,0,0,0,0,0,0,0,0,0
1982,41.82,32.71,32.71,0,0,0,0,0,0,0,0,0,0,0,0
1983.22,38.41,20.65,20.65,0,0,0,0,0,0,0,0,0,0,0,0
1984.43,19.15,5.65,5.65,0,0,0,0,0,0,0,0,0,0,0,0
1985.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
